word,count,user_name,total_count,rank
droits,2,Elizabeth May,85,596.0
done,31,Jagmeet Singh,85,588.0
done,20,Andrew Scheer,85,588.0
done,15,Elizabeth May,85,588.0
done,12,Justin Trudeau,85,588.0
done,7,Maxime Bernier,85,588.0
doivent,39,Jagmeet Singh,85,594.0
doivent,26,Andrew Scheer,85,594.0
doivent,14,Justin Trudeau,85,594.0
doivent,6,Maxime Bernier,85,594.0
child,29,Justin Trudeau,85,586.0
child,29,Jagmeet Singh,85,586.0
child,10,Elizabeth May,85,586.0
child,9,Andrew Scheer,85,586.0
child,8,Maxime Bernier,85,586.0
billions,43,Maxime Bernier,85,592.0
billions,27,Jagmeet Singh,85,592.0
billions,8,Andrew Scheer,85,592.0
billions,7,Elizabeth May,85,592.0
behalf,55,Andrew Scheer,85,590.0
behalf,21,Jagmeet Singh,85,590.0
behalf,6,Justin Trudeau,85,590.0
behalf,3,Elizabeth May,85,590.0
assurer,42,Justin Trudeau,85,589.0
assurer,23,Andrew Scheer,85,589.0
assurer,19,Jagmeet Singh,85,589.0
assurer,1,Maxime Bernier,85,589.0
spread,47,Justin Trudeau,84,600.0
spread,14,Andrew Scheer,84,600.0
spread,10,Maxime Bernier,84,600.0
spread,8,Elizabeth May,84,600.0
spread,5,Jagmeet Singh,84,600.0
respect,28,Maxime Bernier,84,597.0
respect,25,Jagmeet Singh,84,597.0
respect,16,Andrew Scheer,84,597.0
respect,8,Elizabeth May,84,597.0
respect,7,Justin Trudeau,84,597.0
lower,48,Maxime Bernier,84,603.0
lower,27,Andrew Scheer,84,603.0
lower,6,Jagmeet Singh,84,603.0
lower,2,Justin Trudeau,84,603.0
lower,1,Elizabeth May,84,603.0
farmers,47,Andrew Scheer,84,599.0
farmers,19,Justin Trudeau,84,599.0
farmers,11,Jagmeet Singh,84,599.0
farmers,7,Elizabeth May,84,599.0
far,30,Elizabeth May,84,598.0
far,26,Maxime Bernier,84,598.0
far,18,Jagmeet Singh,84,598.0
far,7,Justin Trudeau,84,598.0
far,3,Andrew Scheer,84,598.0
dtre,28,Andrew Scheer,84,602.0
dtre,27,Jagmeet Singh,84,602.0
dtre,15,Justin Trudeau,84,602.0
dtre,13,Maxime Bernier,84,602.0
dtre,1,Elizabeth May,84,602.0
compte,34,Justin Trudeau,84,601.0
compte,25,Jagmeet Singh,84,601.0
compte,14,Andrew Scheer,84,601.0
compte,11,Maxime Bernier,84,601.0
chef,34,Maxime Bernier,84,604.0
chef,26,Jagmeet Singh,84,604.0
chef,15,Andrew Scheer,84,604.0
chef,9,Justin Trudeau,84,604.0
wait,54,Jagmeet Singh,83,608.0
wait,10,Andrew Scheer,83,608.0
wait,9,Maxime Bernier,83,608.0
wait,6,Elizabeth May,83,608.0
wait,4,Justin Trudeau,83,608.0
thoughts,30,Justin Trudeau,83,607.0
thoughts,29,Jagmeet Singh,83,607.0
thoughts,19,Andrew Scheer,83,607.0
thoughts,4,Elizabeth May,83,607.0
thoughts,1,Maxime Bernier,83,607.0
systme,33,Maxime Bernier,83,614.0
systme,28,Jagmeet Singh,83,614.0
systme,16,Andrew Scheer,83,614.0
systme,3,Justin Trudeau,83,614.0
systme,3,Elizabeth May,83,614.0
npdqg,83,Jagmeet Singh,83,609.0
increase,22,Maxime Bernier,83,613.0
increase,20,Justin Trudeau,83,613.0
increase,16,Andrew Scheer,83,613.0
increase,15,Jagmeet Singh,83,613.0
increase,10,Elizabeth May,83,613.0
force,24,Jagmeet Singh,83,612.0
force,23,Andrew Scheer,83,612.0
force,13,Maxime Bernier,83,612.0
force,12,Justin Trudeau,83,612.0
force,11,Elizabeth May,83,612.0
focused,47,Justin Trudeau,83,605.0
focused,24,Andrew Scheer,83,605.0
focused,6,Jagmeet Singh,83,605.0
focused,4,Maxime Bernier,83,605.0
focused,2,Elizabeth May,83,605.0
essential,28,Justin Trudeau,83,606.0
essential,18,Elizabeth May,83,606.0
essential,17,Andrew Scheer,83,606.0
essential,13,Jagmeet Singh,83,606.0
essential,7,Maxime Bernier,83,606.0
efforts,39,Justin Trudeau,83,610.0
efforts,17,Andrew Scheer,83,610.0
efforts,16,Elizabeth May,83,610.0
efforts,6,Maxime Bernier,83,610.0
efforts,5,Jagmeet Singh,83,610.0
difficile,43,Justin Trudeau,83,611.0
difficile,25,Andrew Scheer,83,611.0
difficile,13,Jagmeet Singh,83,611.0
difficile,2,Maxime Bernier,83,611.0
speaking,37,Andrew Scheer,82,622.0
speaking,19,Justin Trudeau,82,622.0
speaking,11,Jagmeet Singh,82,622.0
speaking,8,Elizabeth May,82,622.0
speaking,7,Maxime Bernier,82,622.0
quipe,45,Andrew Scheer,82,618.0
quipe,21,Jagmeet Singh,82,618.0
quipe,8,Maxime Bernier,82,618.0
quipe,7,Justin Trudeau,82,618.0
quipe,1,Elizabeth May,82,618.0
priode,42,Justin Trudeau,82,616.0
priode,23,Andrew Scheer,82,616.0
priode,10,Jagmeet Singh,82,616.0
priode,7,Maxime Bernier,82,616.0
pockets,79,Andrew Scheer,82,619.0
pockets,2,Justin Trudeau,82,619.0
pockets,1,Maxime Bernier,82,619.0
penses,33,Jagmeet Singh,82,617.0
penses,28,Justin Trudeau,82,617.0
penses,20,Andrew Scheer,82,617.0
penses,1,Elizabeth May,82,617.0
mritent,38,Jagmeet Singh,82,620.0
mritent,37,Andrew Scheer,82,620.0
mritent,4,Justin Trudeau,82,620.0
mritent,3,Maxime Bernier,82,620.0
libral,36,Andrew Scheer,82,615.0
libral,36,Jagmeet Singh,82,615.0
libral,8,Maxime Bernier,82,615.0
libral,2,Justin Trudeau,82,615.0
harjitsajjan,80,Justin Trudeau,82,623.0
harjitsajjan,2,Elizabeth May,82,623.0
different,43,Jagmeet Singh,82,621.0
different,11,Justin Trudeau,82,621.0
different,11,Maxime Bernier,82,621.0
different,9,Elizabeth May,82,621.0
different,8,Andrew Scheer,82,621.0
yet,29,Jagmeet Singh,81,628.0
yet,21,Elizabeth May,81,628.0
yet,16,Maxime Bernier,81,628.0
yet,10,Andrew Scheer,81,628.0
yet,5,Justin Trudeau,81,628.0
months,30,Justin Trudeau,81,629.0
months,19,Maxime Bernier,81,629.0
months,16,Andrew Scheer,81,629.0
months,10,Elizabeth May,81,629.0
months,6,Jagmeet Singh,81,629.0
latest,37,Justin Trudeau,81,631.0
latest,17,Elizabeth May,81,631.0
latest,16,Maxime Bernier,81,631.0
latest,7,Andrew Scheer,81,631.0
latest,4,Jagmeet Singh,81,631.0
fte,49,Andrew Scheer,81,625.0
fte,16,Jagmeet Singh,81,625.0
fte,13,Justin Trudeau,81,625.0
fte,3,Maxime Bernier,81,625.0
enough,24,Jagmeet Singh,81,624.0
enough,18,Andrew Scheer,81,624.0
enough,18,Elizabeth May,81,624.0
enough,14,Maxime Bernier,81,624.0
enough,7,Justin Trudeau,81,624.0
daide,31,Justin Trudeau,81,630.0
daide,27,Jagmeet Singh,81,630.0
daide,13,Maxime Bernier,81,630.0
daide,10,Andrew Scheer,81,630.0
c,39,Elizabeth May,81,627.0
c,19,Justin Trudeau,81,627.0
c,16,Maxime Bernier,81,627.0
c,4,Andrew Scheer,81,627.0
c,3,Jagmeet Singh,81,627.0
anne,29,Justin Trudeau,81,626.0
anne,25,Jagmeet Singh,81,626.0
anne,17,Andrew Scheer,81,626.0
anne,10,Maxime Bernier,81,626.0
voici,27,Maxime Bernier,80,638.0
voici,25,Justin Trudeau,80,638.0
voici,21,Jagmeet Singh,80,638.0
voici,7,Andrew Scheer,80,638.0
trump,29,Jagmeet Singh,80,632.0
trump,24,Elizabeth May,80,632.0
trump,17,Andrew Scheer,80,632.0
trump,10,Justin Trudeau,80,632.0
travaillent,35,Justin Trudeau,80,641.0
travaillent,32,Andrew Scheer,80,641.0
travaillent,12,Jagmeet Singh,80,641.0
travaillent,1,Maxime Bernier,80,641.0
subsidy,53,Justin Trudeau,80,635.0
subsidy,13,Jagmeet Singh,80,635.0
subsidy,7,Andrew Scheer,80,635.0
subsidy,4,Elizabeth May,80,635.0
subsidy,3,Maxime Bernier,80,635.0
seul,50,Maxime Bernier,80,639.0
seul,17,Andrew Scheer,80,639.0
seul,9,Jagmeet Singh,80,639.0
seul,4,Justin Trudeau,80,639.0
sector,32,Andrew Scheer,80,634.0
sector,17,Elizabeth May,80,634.0
sector,13,Justin Trudeau,80,634.0
sector,13,Maxime Bernier,80,634.0
sector,5,Jagmeet Singh,80,634.0
nont,28,Jagmeet Singh,80,637.0
nont,19,Andrew Scheer,80,637.0
nont,19,Maxime Bernier,80,637.0
nont,14,Justin Trudeau,80,637.0
doesnt,31,Jagmeet Singh,80,633.0
doesnt,17,Maxime Bernier,80,633.0
doesnt,13,Elizabeth May,80,633.0
doesnt,10,Justin Trudeau,80,633.0
doesnt,9,Andrew Scheer,80,633.0
dire,26,Andrew Scheer,80,642.0
dire,23,Jagmeet Singh,80,642.0
dire,16,Maxime Bernier,80,642.0
dire,12,Justin Trudeau,80,642.0
dire,3,Elizabeth May,80,642.0
demand,32,Jagmeet Singh,80,636.0
demand,19,Andrew Scheer,80,636.0
demand,11,Elizabeth May,80,636.0
demand,10,Maxime Bernier,80,636.0
demand,8,Justin Trudeau,80,636.0
clbrent,35,Andrew Scheer,80,640.0
clbrent,28,Jagmeet Singh,80,640.0
clbrent,17,Justin Trudeau,80,640.0
social,22,Justin Trudeau,79,650.0
social,22,Elizabeth May,79,650.0
social,19,Maxime Bernier,79,650.0
social,11,Andrew Scheer,79,650.0
social,5,Jagmeet Singh,79,650.0
provide,28,Justin Trudeau,79,646.0
provide,18,Jagmeet Singh,79,646.0
provide,16,Andrew Scheer,79,646.0
provide,13,Elizabeth May,79,646.0
provide,4,Maxime Bernier,79,646.0
proches,30,Justin Trudeau,79,643.0
proches,28,Jagmeet Singh,79,643.0
proches,21,Andrew Scheer,79,643.0
mise,59,Justin Trudeau,79,644.0
mise,14,Andrew Scheer,79,644.0
mise,4,Jagmeet Singh,79,644.0
mise,2,Maxime Bernier,79,644.0
ligne,38,Justin Trudeau,79,648.0
ligne,23,Andrew Scheer,79,648.0
ligne,16,Jagmeet Singh,79,648.0
ligne,2,Maxime Bernier,79,648.0
feel,38,Jagmeet Singh,79,645.0
feel,16,Justin Trudeau,79,645.0
feel,11,Andrew Scheer,79,645.0
feel,8,Maxime Bernier,79,645.0
feel,6,Elizabeth May,79,645.0
dpenses,40,Maxime Bernier,79,647.0
dpenses,35,Andrew Scheer,79,647.0
dpenses,2,Justin Trudeau,79,647.0
dpenses,2,Jagmeet Singh,79,647.0
choix,41,Jagmeet Singh,79,649.0
choix,20,Maxime Bernier,79,649.0
choix,13,Andrew Scheer,79,649.0
choix,5,Justin Trudeau,79,649.0
access,36,Jagmeet Singh,79,651.0
access,24,Justin Trudeau,79,651.0
access,9,Elizabeth May,79,651.0
access,7,Andrew Scheer,79,651.0
access,3,Maxime Bernier,79,651.0
thousands,30,Jagmeet Singh,78,653.0
thousands,20,Justin Trudeau,78,653.0
thousands,12,Andrew Scheer,78,653.0
thousands,10,Elizabeth May,78,653.0
thousands,6,Maxime Bernier,78,653.0
spent,29,Andrew Scheer,78,652.0
spent,22,Jagmeet Singh,78,652.0
spent,11,Maxime Bernier,78,652.0
spent,10,Elizabeth May,78,652.0
spent,6,Justin Trudeau,78,652.0
snclavalin,45,Andrew Scheer,78,655.0
snclavalin,30,Jagmeet Singh,78,655.0
snclavalin,2,Elizabeth May,78,655.0
snclavalin,1,Maxime Bernier,78,655.0
former,24,Maxime Bernier,78,659.0
former,22,Andrew Scheer,78,659.0
former,14,Elizabeth May,78,659.0
former,12,Jagmeet Singh,78,659.0
former,6,Justin Trudeau,78,659.0
dfendre,32,Andrew Scheer,78,657.0
dfendre,22,Jagmeet Singh,78,657.0
dfendre,21,Maxime Bernier,78,657.0
dfendre,3,Justin Trudeau,78,657.0
demande,33,Justin Trudeau,78,658.0
demande,24,Jagmeet Singh,78,658.0
demande,16,Andrew Scheer,78,658.0
demande,5,Maxime Bernier,78,658.0
clean,35,Jagmeet Singh,78,654.0
clean,19,Elizabeth May,78,654.0
clean,16,Andrew Scheer,78,654.0
clean,8,Justin Trudeau,78,654.0
chinese,40,Maxime Bernier,78,656.0
chinese,31,Andrew Scheer,78,656.0
chinese,3,Jagmeet Singh,78,656.0
chinese,2,Justin Trudeau,78,656.0
chinese,2,Elizabeth May,78,656.0
canadianpm,74,Justin Trudeau,78,660.0
canadianpm,3,Elizabeth May,78,660.0
canadianpm,1,Jagmeet Singh,78,660.0
tomorrow,21,Jagmeet Singh,77,672.0
tomorrow,20,Elizabeth May,77,672.0
tomorrow,14,Justin Trudeau,77,672.0
tomorrow,12,Andrew Scheer,77,672.0
tomorrow,10,Maxime Bernier,77,672.0
tait,24,Jagmeet Singh,77,675.0
tait,18,Justin Trudeau,77,675.0
tait,18,Maxime Bernier,77,675.0
tait,17,Andrew Scheer,77,675.0
speech,47,Maxime Bernier,77,673.0
speech,15,Andrew Scheer,77,673.0
speech,7,Elizabeth May,77,673.0
speech,4,Justin Trudeau,77,673.0
speech,4,Jagmeet Singh,77,673.0
recovery,55,Elizabeth May,77,671.0
recovery,12,Justin Trudeau,77,671.0
recovery,6,Andrew Scheer,77,671.0
recovery,4,Jagmeet Singh,77,671.0
policy,32,Maxime Bernier,77,668.0
policy,23,Elizabeth May,77,668.0
policy,10,Andrew Scheer,77,668.0
policy,10,Jagmeet Singh,77,668.0
policy,2,Justin Trudeau,77,668.0
less,27,Jagmeet Singh,77,665.0
less,22,Maxime Bernier,77,665.0
less,14,Elizabeth May,77,665.0
less,11,Andrew Scheer,77,665.0
less,3,Justin Trudeau,77,665.0
including,29,Justin Trudeau,77,674.0
including,19,Andrew Scheer,77,674.0
including,13,Jagmeet Singh,77,674.0
including,9,Maxime Bernier,77,674.0
including,7,Elizabeth May,77,674.0
facing,25,Justin Trudeau,77,662.0
facing,24,Jagmeet Singh,77,662.0
facing,13,Andrew Scheer,77,662.0
facing,13,Elizabeth May,77,662.0
facing,2,Maxime Bernier,77,662.0
droit,34,Jagmeet Singh,77,663.0
droit,25,Andrew Scheer,77,663.0
droit,12,Maxime Bernier,77,663.0
droit,5,Justin Trudeau,77,663.0
droit,1,Elizabeth May,77,663.0
discut,60,Justin Trudeau,77,666.0
discut,14,Andrew Scheer,77,666.0
discut,3,Jagmeet Singh,77,666.0
davoir,26,Jagmeet Singh,77,669.0
davoir,21,Andrew Scheer,77,669.0
davoir,14,Justin Trudeau,77,669.0
davoir,11,Maxime Bernier,77,669.0
davoir,5,Elizabeth May,77,669.0
climatique,44,Maxime Bernier,77,670.0
climatique,25,Jagmeet Singh,77,670.0
climatique,6,Justin Trudeau,77,670.0
climatique,1,Andrew Scheer,77,670.0
climatique,1,Elizabeth May,77,670.0
chance,22,Jagmeet Singh,77,661.0
chance,21,Andrew Scheer,77,661.0
chance,20,Justin Trudeau,77,661.0
chance,8,Maxime Bernier,77,661.0
chance,6,Elizabeth May,77,661.0
ainsi,42,Justin Trudeau,77,664.0
ainsi,16,Andrew Scheer,77,664.0
ainsi,10,Jagmeet Singh,77,664.0
ainsi,8,Maxime Bernier,77,664.0
ainsi,1,Elizabeth May,77,664.0
15,40,Justin Trudeau,77,667.0
15,12,Jagmeet Singh,77,667.0
15,11,Elizabeth May,77,667.0
15,9,Andrew Scheer,77,667.0
15,5,Maxime Bernier,77,667.0
w,29,Elizabeth May,76,681.0
w,21,Jagmeet Singh,76,681.0
w,15,Justin Trudeau,76,681.0
w,9,Maxime Bernier,76,681.0
w,2,Andrew Scheer,76,681.0
travers,53,Justin Trudeau,76,680.0
travers,13,Andrew Scheer,76,680.0
travers,8,Jagmeet Singh,76,680.0
travers,1,Elizabeth May,76,680.0
travers,1,Maxime Bernier,76,680.0
pmcanadien,75,Justin Trudeau,76,682.0
pmcanadien,1,Jagmeet Singh,76,682.0
pass,36,Andrew Scheer,76,683.0
pass,19,Jagmeet Singh,76,683.0
pass,10,Justin Trudeau,76,683.0
pass,7,Maxime Bernier,76,683.0
pass,4,Elizabeth May,76,683.0
congratulations,24,Andrew Scheer,76,676.0
congratulations,21,Justin Trudeau,76,676.0
congratulations,16,Elizabeth May,76,676.0
congratulations,10,Jagmeet Singh,76,676.0
congratulations,5,Maxime Bernier,76,676.0
coast,32,Andrew Scheer,76,678.0
coast,16,Elizabeth May,76,678.0
coast,15,Justin Trudeau,76,678.0
coast,13,Jagmeet Singh,76,678.0
chez,25,Justin Trudeau,76,677.0
chez,24,Andrew Scheer,76,677.0
chez,22,Jagmeet Singh,76,677.0
chez,5,Maxime Bernier,76,677.0
allancrawshaw,76,Elizabeth May,76,679.0
travaille,45,Justin Trudeau,75,694.0
travaille,19,Jagmeet Singh,75,694.0
travaille,10,Andrew Scheer,75,694.0
travaille,1,Maxime Bernier,75,694.0
secteur,40,Andrew Scheer,75,687.0
secteur,16,Justin Trudeau,75,687.0
secteur,11,Maxime Bernier,75,687.0
secteur,8,Jagmeet Singh,75,687.0
politics,47,Maxime Bernier,75,692.0
politics,15,Jagmeet Singh,75,692.0
politics,10,Elizabeth May,75,692.0
politics,3,Andrew Scheer,75,692.0
pipeline,25,Elizabeth May,75,693.0
pipeline,25,Jagmeet Singh,75,693.0
pipeline,13,Maxime Bernier,75,693.0
pipeline,12,Andrew Scheer,75,693.0
nouvelles,34,Justin Trudeau,75,684.0
nouvelles,14,Andrew Scheer,75,684.0
nouvelles,14,Jagmeet Singh,75,684.0
nouvelles,13,Maxime Bernier,75,684.0
keeping,32,Justin Trudeau,75,691.0
keeping,15,Jagmeet Singh,75,691.0
keeping,14,Andrew Scheer,75,691.0
keeping,11,Elizabeth May,75,691.0
keeping,3,Maxime Bernier,75,691.0
jeunes,34,Jagmeet Singh,75,690.0
jeunes,29,Justin Trudeau,75,690.0
jeunes,7,Maxime Bernier,75,690.0
jeunes,5,Andrew Scheer,75,690.0
gas,40,Elizabeth May,75,689.0
gas,20,Andrew Scheer,75,689.0
gas,10,Maxime Bernier,75,689.0
gas,4,Jagmeet Singh,75,689.0
gas,1,Justin Trudeau,75,689.0
crer,27,Andrew Scheer,75,686.0
crer,23,Jagmeet Singh,75,686.0
crer,17,Justin Trudeau,75,686.0
crer,8,Maxime Bernier,75,686.0
conversation,39,Justin Trudeau,75,688.0
conversation,18,Elizabeth May,75,688.0
conversation,13,Jagmeet Singh,75,688.0
conversation,3,Maxime Bernier,75,688.0
conversation,2,Andrew Scheer,75,688.0
battre,41,Jagmeet Singh,75,685.0
battre,28,Andrew Scheer,75,685.0
battre,6,Maxime Bernier,75,685.0
report,38,Elizabeth May,74,696.0
report,17,Jagmeet Singh,74,696.0
report,7,Andrew Scheer,74,696.0
report,7,Maxime Bernier,74,696.0
report,5,Justin Trudeau,74,696.0
protection,37,Justin Trudeau,74,699.0
protection,17,Jagmeet Singh,74,699.0
protection,14,Andrew Scheer,74,699.0
protection,4,Maxime Bernier,74,699.0
protection,2,Elizabeth May,74,699.0
obtenir,27,Jagmeet Singh,74,707.0
obtenir,26,Justin Trudeau,74,707.0
obtenir,11,Andrew Scheer,74,707.0
obtenir,10,Maxime Bernier,74,707.0
nothing,31,Andrew Scheer,74,708.0
nothing,21,Maxime Bernier,74,708.0
nothing,12,Elizabeth May,74,708.0
nothing,6,Justin Trudeau,74,708.0
nothing,4,Jagmeet Singh,74,708.0
lors,28,Justin Trudeau,74,703.0
lors,16,Andrew Scheer,74,703.0
lors,16,Maxime Bernier,74,703.0
lors,13,Jagmeet Singh,74,703.0
lors,1,Elizabeth May,74,703.0
industry,28,Elizabeth May,74,700.0
industry,15,Maxime Bernier,74,700.0
industry,14,Justin Trudeau,74,700.0
industry,10,Jagmeet Singh,74,700.0
industry,7,Andrew Scheer,74,700.0
impact,25,Justin Trudeau,74,709.0
impact,20,Jagmeet Singh,74,709.0
impact,16,Maxime Bernier,74,709.0
impact,7,Elizabeth May,74,709.0
impact,6,Andrew Scheer,74,709.0
human,30,Jagmeet Singh,74,701.0
human,23,Elizabeth May,74,701.0
human,13,Andrew Scheer,74,701.0
human,8,Justin Trudeau,74,701.0
front,35,Justin Trudeau,74,697.0
front,17,Elizabeth May,74,697.0
front,9,Andrew Scheer,74,697.0
front,9,Jagmeet Singh,74,697.0
front,4,Maxime Bernier,74,697.0
emissions,32,Andrew Scheer,74,702.0
emissions,19,Elizabeth May,74,702.0
emissions,12,Jagmeet Singh,74,702.0
emissions,10,Maxime Bernier,74,702.0
emissions,1,Justin Trudeau,74,702.0
chefs,37,Maxime Bernier,74,704.0
chefs,21,Jagmeet Singh,74,704.0
chefs,11,Andrew Scheer,74,704.0
chefs,4,Justin Trudeau,74,704.0
chefs,1,Elizabeth May,74,704.0
away,32,Jagmeet Singh,74,706.0
away,18,Andrew Scheer,74,706.0
away,15,Elizabeth May,74,706.0
away,7,Justin Trudeau,74,706.0
away,2,Maxime Bernier,74,706.0
annonc,40,Justin Trudeau,74,698.0
annonc,12,Jagmeet Singh,74,698.0
annonc,11,Andrew Scheer,74,698.0
annonc,10,Maxime Bernier,74,698.0
annonc,1,Elizabeth May,74,698.0
alberta,33,Elizabeth May,74,710.0
alberta,16,Andrew Scheer,74,710.0
alberta,13,Justin Trudeau,74,710.0
alberta,12,Maxime Bernier,74,710.0
afford,41,Jagmeet Singh,74,695.0
afford,23,Andrew Scheer,74,695.0
afford,7,Elizabeth May,74,695.0
afford,2,Maxime Bernier,74,695.0
afford,1,Justin Trudeau,74,695.0
5,17,Elizabeth May,74,705.0
5,17,Maxime Bernier,74,705.0
5,15,Justin Trudeau,74,705.0
5,14,Jagmeet Singh,74,705.0
5,11,Andrew Scheer,74,705.0
whether,29,Justin Trudeau,73,717.0
whether,17,Jagmeet Singh,73,717.0
whether,12,Maxime Bernier,73,717.0
whether,10,Elizabeth May,73,717.0
whether,5,Andrew Scheer,73,717.0
theres,22,Elizabeth May,73,713.0
theres,20,Justin Trudeau,73,713.0
theres,15,Jagmeet Singh,73,713.0
theres,10,Andrew Scheer,73,713.0
theres,6,Maxime Bernier,73,713.0
souhaite,30,Andrew Scheer,73,714.0
souhaite,21,Justin Trudeau,73,714.0
souhaite,21,Jagmeet Singh,73,714.0
souhaite,1,Maxime Bernier,73,714.0
sign,24,Elizabeth May,73,715.0
sign,23,Maxime Bernier,73,715.0
sign,11,Andrew Scheer,73,715.0
sign,10,Justin Trudeau,73,715.0
sign,5,Jagmeet Singh,73,715.0
parlement,46,Andrew Scheer,73,716.0
parlement,18,Jagmeet Singh,73,716.0
parlement,5,Justin Trudeau,73,716.0
parlement,4,Maxime Bernier,73,716.0
lutter,26,Jagmeet Singh,73,711.0
lutter,25,Justin Trudeau,73,711.0
lutter,17,Maxime Bernier,73,711.0
lutter,5,Andrew Scheer,73,711.0
2019,21,Andrew Scheer,73,712.0
2019,19,Maxime Bernier,73,712.0
2019,15,Jagmeet Singh,73,712.0
2019,13,Elizabeth May,73,712.0
2019,5,Justin Trudeau,73,712.0
start,29,Jagmeet Singh,72,719.0
start,19,Elizabeth May,72,719.0
start,9,Justin Trudeau,72,719.0
start,9,Andrew Scheer,72,719.0
start,6,Maxime Bernier,72,719.0
really,27,Elizabeth May,72,720.0
really,19,Jagmeet Singh,72,720.0
really,13,Maxime Bernier,72,720.0
really,7,Justin Trudeau,72,720.0
really,6,Andrew Scheer,72,720.0
pouvez,35,Justin Trudeau,72,718.0
pouvez,14,Andrew Scheer,72,718.0
pouvez,12,Jagmeet Singh,72,718.0
pouvez,10,Maxime Bernier,72,718.0
pouvez,1,Elizabeth May,72,718.0
petites,36,Justin Trudeau,72,725.0
petites,29,Andrew Scheer,72,725.0
petites,7,Jagmeet Singh,72,725.0
normal,19,Elizabeth May,72,727.0
normal,17,Justin Trudeau,72,727.0
normal,17,Jagmeet Singh,72,727.0
normal,17,Maxime Bernier,72,727.0
normal,2,Andrew Scheer,72,727.0
mp,32,Elizabeth May,72,728.0
mp,16,Jagmeet Singh,72,728.0
mp,15,Andrew Scheer,72,728.0
mp,9,Maxime Bernier,72,728.0
membres,33,Justin Trudeau,72,724.0
membres,22,Andrew Scheer,72,724.0
membres,9,Maxime Bernier,72,724.0
membres,8,Jagmeet Singh,72,724.0
foreign,32,Maxime Bernier,72,726.0
foreign,22,Andrew Scheer,72,726.0
foreign,10,Justin Trudeau,72,726.0
foreign,5,Jagmeet Singh,72,726.0
foreign,3,Elizabeth May,72,726.0
financement,25,Jagmeet Singh,72,723.0
financement,21,Justin Trudeau,72,723.0
financement,21,Andrew Scheer,72,723.0
financement,5,Maxime Bernier,72,723.0
dimpt,59,Andrew Scheer,72,721.0
dimpt,8,Maxime Bernier,72,721.0
dimpt,3,Justin Trudeau,72,721.0
dimpt,2,Jagmeet Singh,72,721.0
avant,25,Jagmeet Singh,72,722.0
avant,23,Andrew Scheer,72,722.0
avant,16,Maxime Bernier,72,722.0
avant,7,Justin Trudeau,72,722.0
avant,1,Elizabeth May,72,722.0
video,29,Maxime Bernier,71,734.0
video,23,Elizabeth May,71,734.0
video,11,Justin Trudeau,71,734.0
video,5,Jagmeet Singh,71,734.0
video,3,Andrew Scheer,71,734.0
vais,43,Andrew Scheer,71,738.0
vais,16,Maxime Bernier,71,738.0
vais,9,Justin Trudeau,71,738.0
vais,3,Jagmeet Singh,71,738.0
steps,43,Justin Trudeau,71,736.0
steps,11,Andrew Scheer,71,736.0
steps,11,Jagmeet Singh,71,736.0
steps,3,Elizabeth May,71,736.0
steps,3,Maxime Bernier,71,736.0
special,23,Jagmeet Singh,71,735.0
special,15,Justin Trudeau,71,735.0
special,13,Andrew Scheer,71,735.0
special,12,Maxime Bernier,71,735.0
special,8,Elizabeth May,71,735.0
prix,36,Andrew Scheer,71,729.0
prix,18,Jagmeet Singh,71,729.0
prix,13,Maxime Bernier,71,729.0
prix,4,Justin Trudeau,71,729.0
pharmacare,69,Jagmeet Singh,71,733.0
pharmacare,2,Elizabeth May,71,733.0
perdu,27,Andrew Scheer,71,732.0
perdu,18,Justin Trudeau,71,732.0
perdu,16,Jagmeet Singh,71,732.0
perdu,10,Maxime Bernier,71,732.0
isnt,32,Jagmeet Singh,71,740.0
isnt,18,Elizabeth May,71,740.0
isnt,11,Andrew Scheer,71,740.0
isnt,5,Justin Trudeau,71,740.0
isnt,5,Maxime Bernier,71,740.0
h,24,Elizabeth May,71,742.0
h,21,Justin Trudeau,71,742.0
h,15,Maxime Bernier,71,742.0
h,11,Jagmeet Singh,71,742.0
faon,21,Justin Trudeau,71,741.0
faon,20,Andrew Scheer,71,741.0
faon,16,Jagmeet Singh,71,741.0
faon,14,Maxime Bernier,71,741.0
elles,38,Jagmeet Singh,71,739.0
elles,17,Justin Trudeau,71,739.0
elles,8,Andrew Scheer,71,739.0
elles,8,Maxime Bernier,71,739.0
china,29,Maxime Bernier,71,743.0
china,25,Andrew Scheer,71,743.0
china,10,Elizabeth May,71,743.0
china,6,Justin Trudeau,71,743.0
china,1,Jagmeet Singh,71,743.0
centre,28,Jagmeet Singh,71,737.0
centre,16,Andrew Scheer,71,737.0
centre,11,Maxime Bernier,71,737.0
centre,8,Justin Trudeau,71,737.0
centre,8,Elizabeth May,71,737.0
andrewscheer,40,Maxime Bernier,71,744.0
andrewscheer,15,Andrew Scheer,71,744.0
andrewscheer,13,Jagmeet Singh,71,744.0
andrewscheer,2,Justin Trudeau,71,744.0
andrewscheer,1,Elizabeth May,71,744.0
6,17,Andrew Scheer,71,731.0
6,16,Jagmeet Singh,71,731.0
6,14,Justin Trudeau,71,731.0
6,13,Elizabeth May,71,731.0
6,11,Maxime Bernier,71,731.0
10,27,Justin Trudeau,71,730.0
10,19,Jagmeet Singh,71,730.0
10,15,Elizabeth May,71,730.0
10,10,Maxime Bernier,71,730.0
wetsuweten,27,Jagmeet Singh,70,750.0
