word,count,handle,total_count,rank
jkenney,2,AndrewScheer,2,2163.0
james,1,AndrewScheer,2,2065.0
james,1,JustinTrudeau,2,2065.0
jacks,1,theJagmeetSingh,2,1570.0
jacks,1,AndrewScheer,2,1570.0
itstimeforyoutogetahead,2,AndrewScheer,2,1515.0
irreparable,2,theJagmeetSingh,2,1724.0
irrational,2,MaximeBernier,2,1611.0
investments,2,theJagmeetSingh,2,1770.0
intolerance,1,MaximeBernier,2,2190.0
intolerance,1,JustinTrudeau,2,2190.0
interprovincial,2,AndrewScheer,2,2107.0
intelligence,1,ElizabethMay,2,1619.0
intelligence,1,AndrewScheer,2,1619.0
intellectually,2,MaximeBernier,2,1713.0
inspired,1,theJagmeetSingh,2,2029.0
inspired,1,JustinTrudeau,2,2029.0
inner,2,ElizabethMay,2,1927.0
injustice,1,theJagmeetSingh,2,1954.0
injustice,1,AndrewScheer,2,1954.0
inherent,1,ElizabethMay,2,1975.0
inherent,1,JustinTrudeau,2,1975.0
india,2,AndrewScheer,2,2055.0
inaction,1,theJagmeetSingh,2,1908.0
inaction,1,ElizabethMay,2,1908.0
improvements,2,AndrewScheer,2,1600.0
improve,2,MaximeBernier,2,1865.0
importance,1,ElizabethMay,2,1965.0
importance,1,AndrewScheer,2,1965.0
immigrants,2,MaximeBernier,2,1867.0
immediately,2,ElizabethMay,2,1886.0
immediate,1,theJagmeetSingh,2,1547.0
immediate,1,AndrewScheer,2,1547.0
ignored,1,theJagmeetSingh,2,1648.0
ignored,1,ElizabethMay,2,1648.0
ideological,2,MaximeBernier,2,1578.0
identify,1,MaximeBernier,2,1617.0
identify,1,AndrewScheer,2,1617.0
idea,1,MaximeBernier,2,1707.0
idea,1,ElizabethMay,2,1707.0
hysterical,2,MaximeBernier,2,1869.0
hysteria,2,MaximeBernier,2,1822.0
hypocrisy,2,MaximeBernier,2,1513.0
hwitsum,2,ElizabethMay,2,1858.0
hurt,2,theJagmeetSingh,2,1781.0
hurricane,1,MaximeBernier,2,1565.0
hurricane,1,AndrewScheer,2,1565.0
humanitarian,2,MaximeBernier,2,1801.0
hospitality,2,AndrewScheer,2,1596.0
hospital,1,MaximeBernier,2,1755.0
hospital,1,theJagmeetSingh,2,1755.0
horrified,1,ElizabethMay,2,1988.0
horrified,1,AndrewScheer,2,1988.0
honouring,1,ElizabethMay,2,1564.0
honouring,1,AndrewScheer,2,1564.0
homeownership,2,AndrewScheer,2,1548.0
homelessness,2,MaximeBernier,2,1641.0
homebuyers,2,AndrewScheer,2,1525.0
hit,2,AndrewScheer,2,1634.0
historic,1,MaximeBernier,2,1772.0
historic,1,theJagmeetSingh,2,1772.0
hikes,2,AndrewScheer,2,1584.0
highest,1,MaximeBernier,2,1785.0
highest,1,theJagmeetSingh,2,1785.0
hi,1,MaximeBernier,2,1659.0
hi,1,ElizabethMay,2,1659.0
hero,1,ElizabethMay,2,1516.0
hero,1,AndrewScheer,2,1516.0
heat,1,MaximeBernier,2,2038.0
heat,1,AndrewScheer,2,2038.0
hashanah,2,AndrewScheer,2,1552.0
hashana,1,ElizabethMay,2,2005.0
hashana,1,JustinTrudeau,2,2005.0
harmful,1,MaximeBernier,2,2096.0
harmful,1,JustinTrudeau,2,2096.0
hang,1,theJagmeetSingh,2,1666.0
hang,1,ElizabethMay,2,1666.0
ha,2,MaximeBernier,2,1810.0
gurkiran,2,theJagmeetSingh,2,1712.0
guests,1,theJagmeetSingh,2,1817.0
guests,1,ElizabethMay,2,1817.0
guess,1,ElizabethMay,2,2084.0
guess,1,JustinTrudeau,2,2084.0
guaranteed,1,ElizabethMay,2,2197.0
guaranteed,1,JustinTrudeau,2,2197.0
grousegrind,2,JustinTrudeau,2,2131.0
group,1,AndrewScheer,2,2177.0
group,1,JustinTrudeau,2,2177.0
gretathunberg,1,ElizabethMay,2,2093.0
gretathunberg,1,JustinTrudeau,2,2093.0
greg,1,AndrewScheer,2,1983.0
greg,1,JustinTrudeau,2,1983.0
greenwave,2,ElizabethMay,2,1863.0
greenest,1,MaximeBernier,2,1790.0
greenest,1,ElizabethMay,2,1790.0
greatest,1,MaximeBernier,2,1735.0
greatest,1,theJagmeetSingh,2,1735.0
greater,2,MaximeBernier,2,1805.0
gray,2,JustinTrudeau,2,2154.0
gravy,2,theJagmeetSingh,2,1758.0
gravenhurst,2,ElizabethMay,2,1656.0
grassroots,1,ElizabethMay,2,2078.0
grassroots,1,JustinTrudeau,2,2078.0
grandparents,2,JustinTrudeau,2,2181.0
grandkids,2,JustinTrudeau,2,1957.0
gotten,2,AndrewScheer,2,2057.0
gorgeous,1,theJagmeetSingh,2,1649.0
gorgeous,1,ElizabethMay,2,1649.0
goods,1,MaximeBernier,2,2082.0
goods,1,AndrewScheer,2,2082.0
goal,1,MaximeBernier,2,1944.0
goal,1,JustinTrudeau,2,1944.0
glace,2,ElizabethMay,2,1872.0
gives,1,theJagmeetSingh,2,2143.0
gives,1,JustinTrudeau,2,2143.0
girl,1,AndrewScheer,2,2165.0
girl,1,JustinTrudeau,2,2165.0
gets,2,theJagmeetSingh,2,1751.0
getahead,2,AndrewScheer,2,2119.0
generosity,2,MaximeBernier,2,1847.0
generate,1,MaximeBernier,2,1778.0
generate,1,theJagmeetSingh,2,1778.0
gdp,1,theJagmeetSingh,2,1708.0
gdp,1,ElizabethMay,2,1708.0
gang,2,AndrewScheer,2,2223.0
gain,1,MaximeBernier,2,2099.0
gain,1,JustinTrudeau,2,2099.0
g7,2,JustinTrudeau,2,1998.0
fresh,2,theJagmeetSingh,2,1749.0
fraud,2,MaximeBernier,2,1556.0
frankscarpitti,2,AndrewScheer,2,2022.0
foster,1,MaximeBernier,2,1884.0
foster,1,ElizabethMay,2,1884.0
forests,2,ElizabethMay,2,1699.0
forced,1,MaximeBernier,2,1784.0
forced,1,theJagmeetSingh,2,1784.0
follow,1,theJagmeetSingh,2,1529.0
follow,1,AndrewScheer,2,1529.0
focuses,1,AndrewScheer,2,2058.0
focuses,1,JustinTrudeau,2,2058.0
flights,1,MaximeBernier,2,1651.0
flights,1,ElizabethMay,2,1651.0
fix,1,ElizabethMay,2,1561.0
fix,1,AndrewScheer,2,1561.0
fish,1,ElizabethMay,2,2083.0
fish,1,JustinTrudeau,2,2083.0
firefighters,1,AndrewScheer,2,2189.0
firefighters,1,JustinTrudeau,2,2189.0
finished,1,theJagmeetSingh,2,1606.0
finished,1,AndrewScheer,2,1606.0
fingers,1,ElizabethMay,2,1595.0
fingers,1,AndrewScheer,2,1595.0
finding,1,MaximeBernier,2,1951.0
finding,1,JustinTrudeau,2,1951.0
financial,2,MaximeBernier,2,1846.0
fights,1,theJagmeetSingh,2,1995.0
fights,1,JustinTrudeau,2,1995.0
fest,2,theJagmeetSingh,2,1728.0
feminist,2,theJagmeetSingh,2,1777.0
feeling,1,theJagmeetSingh,2,2045.0
feeling,1,JustinTrudeau,2,2045.0
favourite,1,theJagmeetSingh,2,1644.0
favourite,1,ElizabethMay,2,1644.0
fast,1,AndrewScheer,2,2194.0
fast,1,JustinTrudeau,2,2194.0
fascist,2,MaximeBernier,2,1823.0
famous,1,AndrewScheer,2,2080.0
famous,1,JustinTrudeau,2,2080.0
fallen,2,JustinTrudeau,2,2127.0
fairvote,2,ElizabethMay,2,1933.0
faces,1,MaximeBernier,2,1750.0
faces,1,theJagmeetSingh,2,1750.0
eyes,1,MaximeBernier,2,1718.0
eyes,1,theJagmeetSingh,2,1718.0
extremist,1,MaximeBernier,2,1553.0
extremist,1,AndrewScheer,2,1553.0
extra,1,theJagmeetSingh,2,2188.0
extra,1,JustinTrudeau,2,2188.0
explore,1,MaximeBernier,2,2063.0
explore,1,JustinTrudeau,2,2063.0
exploration,2,JustinTrudeau,2,2136.0
expected,1,theJagmeetSingh,2,1900.0
expected,1,ElizabethMay,2,1900.0
expanding,2,theJagmeetSingh,2,1776.0
exln2019,2,theJagmeetSingh,2,1783.0
executives,2,AndrewScheer,2,1613.0
excitement,2,AndrewScheer,2,2112.0
excellent,2,ElizabethMay,2,1706.0
evidence,2,MaximeBernier,2,1542.0
evergreen,2,ElizabethMay,2,1808.0
events,1,MaximeBernier,2,2184.0
events,1,JustinTrudeau,2,2184.0
etobicoke,2,AndrewScheer,2,1632.0
et,2,JustinTrudeau,2,2007.0
establish,1,theJagmeetSingh,2,2106.0
establish,1,AndrewScheer,2,2106.0
essex,2,AndrewScheer,2,2046.0
essentials,1,AndrewScheer,2,2042.0
essentials,1,JustinTrudeau,2,2042.0
equivalent,2,MaximeBernier,2,1518.0
equipment,2,AndrewScheer,2,1544.0
enriches,2,JustinTrudeau,2,2135.0
enjoyed,1,theJagmeetSingh,2,2130.0
enjoyed,1,AndrewScheer,2,2130.0
english,2,MaximeBernier,2,1939.0
employment,1,MaximeBernier,2,1741.0
employment,1,theJagmeetSingh,2,1741.0
eliminating,2,MaximeBernier,2,1920.0
eliminated,2,MaximeBernier,2,1524.0
electric,1,theJagmeetSingh,2,1650.0
electric,1,ElizabethMay,2,1650.0
electionday,2,theJagmeetSingh,2,1711.0
electing,1,AndrewScheer,2,2213.0
electing,1,JustinTrudeau,2,2213.0
elders,2,JustinTrudeau,2,2098.0
ei,2,AndrewScheer,2,1612.0
effort,1,ElizabethMay,2,2006.0
effort,1,JustinTrudeau,2,2006.0
edward,1,ElizabethMay,2,1590.0
edward,1,AndrewScheer,2,1590.0
edas,2,MaximeBernier,2,1765.0
ed,2,theJagmeetSingh,2,1732.0
earlier,1,MaximeBernier,2,1740.0
earlier,1,theJagmeetSingh,2,1740.0
drugs,2,JustinTrudeau,2,2026.0
dropped,1,theJagmeetSingh,2,1621.0
dropped,1,AndrewScheer,2,1621.0
drop,2,theJagmeetSingh,2,1761.0
dreams,2,theJagmeetSingh,2,1754.0
dozens,2,MaximeBernier,2,1932.0
downtown,2,ElizabethMay,2,1853.0
doug,2,JustinTrudeau,2,2076.0
dorothy,2,MaximeBernier,2,1797.0
dorian,2,AndrewScheer,2,1614.0
donate,2,MaximeBernier,2,1929.0
donald,2,AndrewScheer,2,1608.0
divisive,2,MaximeBernier,2,1693.0
division,1,MaximeBernier,2,1715.0
division,1,theJagmeetSingh,2,1715.0
dividing,2,MaximeBernier,2,1692.0
ditto,2,ElizabethMay,2,1829.0
disturbing,1,theJagmeetSingh,2,1533.0
disturbing,1,AndrewScheer,2,1533.0
disaster,2,ElizabethMay,2,1931.0
disappointing,1,MaximeBernier,2,1679.0
disappointing,1,ElizabethMay,2,1679.0
disappointed,1,theJagmeetSingh,2,1883.0
disappointed,1,ElizabethMay,2,1883.0
dirty,2,MaximeBernier,2,1662.0
directly,2,ElizabethMay,2,1833.0
directed,2,MaximeBernier,2,1909.0
diner,2,theJagmeetSingh,2,1762.0
difficult,1,MaximeBernier,2,2149.0
difficult,1,AndrewScheer,2,2149.0
differences,1,ElizabethMay,2,2162.0
differences,1,JustinTrudeau,2,2162.0
dictators,2,AndrewScheer,2,2187.0
developing,1,MaximeBernier,2,1774.0
developing,1,theJagmeetSingh,2,1774.0
denounced,2,MaximeBernier,2,1580.0
democracyday,2,JustinTrudeau,2,2212.0
demanding,1,theJagmeetSingh,2,1842.0
demanding,1,ElizabethMay,2,1842.0
demanded,2,ElizabethMay,2,1675.0
definitely,1,MaximeBernier,2,1725.0
definitely,1,theJagmeetSingh,2,1725.0
defends,2,MaximeBernier,2,1678.0
deeply,1,ElizabethMay,2,2193.0
deeply,1,JustinTrudeau,2,2193.0
decisions,1,theJagmeetSingh,2,2040.0
decisions,1,JustinTrudeau,2,2040.0
decided,1,theJagmeetSingh,2,1697.0
decided,1,ElizabethMay,2,1697.0
debating,1,MaximeBernier,2,1642.0
debating,1,ElizabethMay,2,1642.0
debatescan,2,MaximeBernier,2,1574.0
dear,2,ElizabethMay,2,1859.0
dayofthegirl,1,ElizabethMay,2,2133.0
dayofthegirl,1,JustinTrudeau,2,2133.0
database,2,MaximeBernier,2,1604.0
data,2,MaximeBernier,2,1566.0
danforth,1,theJagmeetSingh,2,2160.0
danforth,1,JustinTrudeau,2,2160.0
dancing,2,ElizabethMay,2,1880.0
damage,1,AndrewScheer,2,2126.0
damage,1,JustinTrudeau,2,2126.0
dad,1,AndrewScheer,2,1972.0
dad,1,JustinTrudeau,2,1972.0
currency,2,MaximeBernier,2,1799.0
curious,2,MaximeBernier,2,1910.0
crime,2,AndrewScheer,2,2202.0
crazy,2,MaximeBernier,2,1895.0
cowichanmalahatlangford,2,ElizabethMay,2,1857.0
cowichan,2,ElizabethMay,2,1879.0
coverups,2,AndrewScheer,2,1607.0
courtenayalberni,1,theJagmeetSingh,2,1813.0
courtenayalberni,1,ElizabethMay,2,1813.0
courtenay,1,theJagmeetSingh,2,1814.0
courtenay,1,ElizabethMay,2,1814.0
courageous,1,MaximeBernier,2,1738.0
courageous,1,theJagmeetSingh,2,1738.0
cooperation,1,ElizabethMay,2,2140.0
cooperation,1,JustinTrudeau,2,2140.0
convention,2,ElizabethMay,2,1794.0
contributions,1,AndrewScheer,2,1948.0
contributions,1,JustinTrudeau,2,1948.0
conspiracy,2,MaximeBernier,2,1887.0
consistent,2,ElizabethMay,2,1696.0
consider,1,ElizabethMay,2,1583.0
consider,1,AndrewScheer,2,1583.0
confirmed,1,ElizabethMay,2,1950.0
confirmed,1,JustinTrudeau,2,1950.0
confidence,2,AndrewScheer,2,2019.0
concerns,1,AndrewScheer,2,2159.0
concerns,1,JustinTrudeau,2,2159.0
concern,1,MaximeBernier,2,1744.0
concern,1,theJagmeetSingh,2,1744.0
comprehensive,2,ElizabethMay,2,1703.0
complicate,2,MaximeBernier,2,1917.0
completely,2,theJagmeetSingh,2,1714.0
compare,2,MaximeBernier,2,1821.0
commutes,2,AndrewScheer,2,1511.0
commons,2,ElizabethMay,2,1854.0
commitments,1,MaximeBernier,2,1720.0
commitments,1,theJagmeetSingh,2,1720.0
comfortable,2,JustinTrudeau,2,1979.0
colleagues,1,AndrewScheer,2,1945.0
colleagues,1,JustinTrudeau,2,1945.0
colleague,1,theJagmeetSingh,2,1551.0
colleague,1,AndrewScheer,2,1551.0
codeveloped,2,JustinTrudeau,2,2211.0
cling,1,MaximeBernier,2,2070.0
cling,1,AndrewScheer,2,2070.0
clienteles,2,MaximeBernier,2,1690.0
clerical,2,MaximeBernier,2,1835.0
classes,2,JustinTrudeau,2,2182.0
claim,1,MaximeBernier,2,1638.0
claim,1,ElizabethMay,2,1638.0
citytv,1,theJagmeetSingh,2,1526.0
citytv,1,AndrewScheer,2,1526.0
citizens,2,ElizabethMay,2,1834.0
chrtienmartin,2,MaximeBernier,2,1610.0
chrtien,2,MaximeBernier,2,1856.0
chris,2,AndrewScheer,2,1579.0
chosen,1,theJagmeetSingh,2,1557.0
chosen,1,AndrewScheer,2,1557.0
childs,2,AndrewScheer,2,1620.0
cheque,1,MaximeBernier,2,2192.0
cheque,1,JustinTrudeau,2,2192.0
cheers,1,ElizabethMay,2,2100.0
cheers,1,JustinTrudeau,2,2100.0
cheering,2,ElizabethMay,2,1795.0
chatelaine,2,JustinTrudeau,2,2102.0
chat,1,MaximeBernier,2,1915.0
chat,1,ElizabethMay,2,1915.0
charter,1,ElizabethMay,2,2155.0
charter,1,JustinTrudeau,2,2155.0
changed,1,theJagmeetSingh,2,1640.0
changed,1,ElizabethMay,2,1640.0
chan,1,ElizabethMay,2,2220.0
chan,1,JustinTrudeau,2,2220.0
certainly,1,MaximeBernier,2,2036.0
certainly,1,AndrewScheer,2,2036.0
celebrated,2,JustinTrudeau,2,2176.0
catering,2,theJagmeetSingh,2,1719.0
cater,2,theJagmeetSingh,2,1745.0
catastrophe,1,MaximeBernier,2,1871.0
catastrophe,1,ElizabethMay,2,1871.0
carry,2,AndrewScheer,2,1541.0
career,1,MaximeBernier,2,1982.0
career,1,JustinTrudeau,2,1982.0
cancer,1,AndrewScheer,2,2221.0
cancer,1,JustinTrudeau,2,2221.0
camping,2,MaximeBernier,2,1855.0
byron4ca,2,AndrewScheer,2,1536.0
butter,2,theJagmeetSingh,2,1779.0
burrows,2,MaximeBernier,2,1521.0
buchanan,1,ElizabethMay,2,2178.0
buchanan,1,JustinTrudeau,2,2178.0
bsansoucynpd,2,theJagmeetSingh,2,1723.0
brought,1,MaximeBernier,2,1705.0
brought,1,ElizabethMay,2,1705.0
broker,2,MaximeBernier,2,1838.0
broken,1,theJagmeetSingh,2,1875.0
broken,1,ElizabethMay,2,1875.0
bringing,1,MaximeBernier,2,2001.0
bringing,1,JustinTrudeau,2,2001.0
brianpallister,1,AndrewScheer,2,2095.0
brianpallister,1,JustinTrudeau,2,2095.0
breaking,1,theJagmeetSingh,2,2185.0
breaking,1,JustinTrudeau,2,2185.0
bravo,2,JustinTrudeau,2,2207.0
bought,1,MaximeBernier,2,1736.0
bought,1,theJagmeetSingh,2,1736.0
bottom,1,MaximeBernier,2,1603.0
bottom,1,AndrewScheer,2,1603.0
bonitazarrillo,2,theJagmeetSingh,2,1769.0
block,1,ElizabethMay,2,1941.0
block,1,AndrewScheer,2,1941.0
blessing,2,ElizabethMay,2,1647.0
blackface,2,MaximeBernier,2,1820.0
birthday,2,JustinTrudeau,2,1981.0
birth,2,MaximeBernier,2,1827.0
bio,2,MaximeBernier,2,1837.0
billblair,2,JustinTrudeau,2,2023.0
bigotry,2,MaximeBernier,2,1922.0
bank,2,MaximeBernier,2,1646.0
bandreescu,2,JustinTrudeau,2,2129.0
ballot,1,theJagmeetSingh,2,1554.0
ballot,1,AndrewScheer,2,1554.0
backgrounds,2,MaximeBernier,2,1623.0
backbone,2,AndrewScheer,2,1627.0
awesome,2,ElizabethMay,2,1881.0
available,1,MaximeBernier,2,1664.0
available,1,ElizabethMay,2,1664.0
authority,1,ElizabethMay,2,2222.0
authority,1,JustinTrudeau,2,2222.0
authorities,2,JustinTrudeau,2,2069.0
atzeret,2,AndrewScheer,2,2105.0
assistance,2,MaximeBernier,2,1860.0
arts,1,MaximeBernier,2,1539.0
arts,1,AndrewScheer,2,1539.0
article,1,ElizabethMay,2,2215.0
article,1,JustinTrudeau,2,2215.0
arpankhanna,2,AndrewScheer,2,2060.0
arnold,1,ElizabethMay,2,2219.0
arnold,1,JustinTrudeau,2,2219.0
armed,2,AndrewScheer,2,2061.0
arguments,2,MaximeBernier,2,1923.0
area,1,MaximeBernier,2,1826.0
area,1,ElizabethMay,2,1826.0
appreciation,1,theJagmeetSingh,2,1577.0
appreciation,1,AndrewScheer,2,1577.0
appeal,1,MaximeBernier,2,1721.0
appeal,1,theJagmeetSingh,2,1721.0
apologize,2,ElizabethMay,2,1866.0
apart,1,AndrewScheer,2,2226.0
apart,1,JustinTrudeau,2,2226.0
answered,1,ElizabethMay,2,2041.0
answered,1,JustinTrudeau,2,2041.0
annually,1,MaximeBernier,2,1747.0
annually,1,theJagmeetSingh,2,1747.0
annapolis,2,AndrewScheer,2,1582.0
andrewleach,2,JustinTrudeau,2,2118.0
amitakuttner,2,ElizabethMay,2,1902.0
american,1,MaximeBernier,2,1756.0
american,1,theJagmeetSingh,2,1756.0
allowing,1,ElizabethMay,2,2195.0
allowing,1,AndrewScheer,2,2195.0
allowed,1,MaximeBernier,2,2000.0
allowed,1,JustinTrudeau,2,2000.0
ajwvictoriabc,2,ElizabethMay,2,1788.0
agricultural,1,MaximeBernier,2,2169.0
agricultural,1,AndrewScheer,2,2169.0
affordability,1,MaximeBernier,2,1889.0
affordability,1,ElizabethMay,2,1889.0
advocate,1,theJagmeetSingh,2,1977.0
advocate,1,JustinTrudeau,2,1977.0
advisoriestrack,2,JustinTrudeau,2,2208.0
advisor,1,MaximeBernier,2,2120.0
advisor,1,AndrewScheer,2,2120.0
advertised,2,AndrewScheer,2,1625.0
ads,2,ElizabethMay,2,1793.0
addressed,2,MaximeBernier,2,1658.0
adding,2,AndrewScheer,2,1631.0
ad,2,MaximeBernier,2,1914.0
accusing,2,MaximeBernier,2,1568.0
accident,1,theJagmeetSingh,2,2034.0
accident,1,JustinTrudeau,2,2034.0
850,2,AndrewScheer,2,1550.0
750,2,ElizabethMay,2,1687.0
75,2,JustinTrudeau,2,2166.0
7,2,JustinTrudeau,2,2008.0
67,2,JustinTrudeau,2,1953.0
600,2,JustinTrudeau,2,1956.0
5b,2,MaximeBernier,2,1800.0
554,1,theJagmeetSingh,2,1899.0
554,1,ElizabethMay,2,1899.0
50,2,JustinTrudeau,2,2068.0
43b,2,MaximeBernier,2,1560.0
400,2,AndrewScheer,2,2072.0
30b,2,MaximeBernier,2,1510.0
300000,1,theJagmeetSingh,2,2049.0
300000,1,JustinTrudeau,2,2049.0
2y,2,MaximeBernier,2,1934.0
24,1,AndrewScheer,2,1969.0
24,1,JustinTrudeau,2,1969.0
22,1,ElizabethMay,2,2175.0
22,1,AndrewScheer,2,2175.0
20000,2,AndrewScheer,2,2044.0
200,1,MaximeBernier,2,1901.0
200,1,ElizabethMay,2,1901.0
1st,1,MaximeBernier,2,2104.0
1st,1,AndrewScheer,2,2104.0
1b,2,JustinTrudeau,2,2206.0
1997,2,MaximeBernier,2,1575.0
1995,2,MaximeBernier,2,1599.0
16100,2,JustinTrudeau,2,2227.0
14,1,AndrewScheer,2,1947.0
14,1,JustinTrudeau,2,1947.0
ziyatong,1,ElizabethMay,1,3592.0
zealous,1,ElizabethMay,1,3564.0
zaya,1,ElizabethMay,1,3566.0
yyz,1,AndrewScheer,1,4040.0
yyj,1,ElizabethMay,1,4116.0
yvon,1,theJagmeetSingh,1,2747.0
yvesfranois,1,JustinTrudeau,1,4341.0
yves,1,AndrewScheer,1,3901.0
yummy,1,theJagmeetSingh,1,2295.0
yrs,1,theJagmeetSingh,1,2733.0
yourmorning,1,MaximeBernier,1,2788.0
younger,1,ElizabethMay,1,4569.0
yfblanchet,1,ElizabethMay,1,4167.0
yell,1,AndrewScheer,1,3425.0
yahoo,1,ElizabethMay,1,4103.0
xl,1,ElizabethMay,1,4376.0
xiomara,1,ElizabethMay,1,4171.0
xavier,1,JustinTrudeau,1,2427.0
x,1,ElizabethMay,1,4586.0
wwii,1,ElizabethMay,1,3574.0
wto,1,ElizabethMay,1,4539.0
wrote,1,JustinTrudeau,1,3133.0
wrongs,1,AndrewScheer,1,3827.0
written,1,MaximeBernier,1,2389.0
writes,1,MaximeBernier,1,3304.0
wrap,1,theJagmeetSingh,1,2306.0
worthdignity,1,JustinTrudeau,1,3322.0
worldteachersday,1,JustinTrudeau,1,2588.0
worldmentalhealthday,1,JustinTrudeau,1,2346.0
workplace,1,theJagmeetSingh,1,4338.0
workerswho,1,ElizabethMay,1,4568.0
wore,1,MaximeBernier,1,2814.0
word,1,AndrewScheer,1,3834.0
woodbridge,1,AndrewScheer,1,3501.0
woo,1,ElizabethMay,1,4509.0
wondering,1,MaximeBernier,1,2931.0
wondered,1,ElizabethMay,1,4623.0
wonderbat,1,AndrewScheer,1,3739.0
wonder,1,MaximeBernier,1,3035.0
withdraw,1,MaximeBernier,1,3362.0
wished,1,MaximeBernier,1,2958.0
wise,1,JustinTrudeau,1,3576.0
wireless,1,JustinTrudeau,1,4417.0
winning,1,ElizabethMay,1,4491.0
willing,1,MaximeBernier,1,3221.0
wilful,1,ElizabethMay,1,4661.0
wilds,1,ElizabethMay,1,3405.0
widow,1,MaximeBernier,1,2803.0
wide,1,MaximeBernier,1,2948.0
whove,1,JustinTrudeau,1,3232.0
wholly,1,ElizabethMay,1,3599.0
wholeheartedly,1,AndrewScheer,1,3730.0
white,1,MaximeBernier,1,3007.0
whisper,1,ElizabethMay,1,3440.0
whisk,1,ElizabethMay,1,4135.0
whip,1,ElizabethMay,1,3615.0
whenever,1,theJagmeetSingh,1,2598.0
wheels,1,ElizabethMay,1,4183.0
whatsyourexcuse,1,theJagmeetSingh,1,4246.0
whatsoever,1,theJagmeetSingh,1,2455.0
whatever,1,MaximeBernier,1,2818.0
wethenorth,1,JustinTrudeau,1,3187.0
westwoodsenior,1,theJagmeetSingh,1,4212.0
western,1,MaximeBernier,1,3130.0
wenjack,1,JustinTrudeau,1,4050.0
welldeserved,1,AndrewScheer,1,3442.0
wellbeing,1,MaximeBernier,1,2892.0
wellandhuge,1,theJagmeetSingh,1,4342.0
weeks,1,MaximeBernier,1,3054.0
weekends,1,MaximeBernier,1,3183.0
wednesday,1,MaximeBernier,1,2790.0
websites,1,MaximeBernier,1,3266.0
webpage,1,MaximeBernier,1,3306.0
weaponized,1,MaximeBernier,1,3001.0
weapon,1,MaximeBernier,1,3017.0
wealthywellconnected,1,theJagmeetSingh,1,2617.0
wealthier,1,AndrewScheer,1,3822.0
weakness,1,theJagmeetSingh,1,2435.0
ways,1,JustinTrudeau,1,4206.0
wayfarersale,1,AndrewScheer,1,3997.0
watson,1,MaximeBernier,1,3170.0
waterways,1,MaximeBernier,1,3226.0
waters,1,ElizabethMay,1,3561.0
waterloo,1,MaximeBernier,1,2925.0
wasting,1,MaximeBernier,1,3219.0
washington,1,ElizabethMay,1,4404.0
washed,1,ElizabethMay,1,4432.0
wash,1,ElizabethMay,1,3427.0
warned,1,MaximeBernier,1,2349.0
warmington,1,MaximeBernier,1,2976.0
warmest,1,AndrewScheer,1,3982.0
wantdeserve,1,theJagmeetSingh,1,2513.0
walltowall,1,theJagmeetSingh,1,2616.0
walkouts,1,MaximeBernier,1,2775.0
walkerndp,1,theJagmeetSingh,1,2642.0
walked,1,JustinTrudeau,1,4405.0
wake,1,theJagmeetSingh,1,4327.0
waived,1,theJagmeetSingh,1,2536.0
waive,1,theJagmeetSingh,1,2323.0
waiting,1,AndrewScheer,1,4037.0
waiter,1,MaximeBernier,1,3258.0
waited,1,theJagmeetSingh,1,2746.0
wagonstractors,1,theJagmeetSingh,1,2429.0
wage,1,theJagmeetSingh,1,2470.0
voterickperkins,1,AndrewScheer,1,3729.0
voter,1,MaximeBernier,1,2410.0
votegreen2019,1,ElizabethMay,1,4321.0
voteclimate,1,ElizabethMay,1,3500.0
votebuying,1,MaximeBernier,1,3141.0
votebridgetb,1,ElizabethMay,1,3529.0
votebarry4el,1,AndrewScheer,1,3964.0
vote16,1,ElizabethMay,1,4211.0
volunteered,1,AndrewScheer,1,4004.0
volume,1,JustinTrudeau,1,3589.0
voices,1,JustinTrudeau,1,2914.0
vivian,1,MaximeBernier,1,2356.0
visitors,1,MaximeBernier,1,2798.0
visiting,1,AndrewScheer,1,3742.0
visions,1,JustinTrudeau,1,3119.0
visionary,1,theJagmeetSingh,1,2508.0
viral,1,MaximeBernier,1,3319.0
violating,1,AndrewScheer,1,3865.0
vile,1,ElizabethMay,1,4077.0
viewers,1,AndrewScheer,1,3814.0
view,1,ElizabethMay,1,4456.0
vietnamese,1,AndrewScheer,1,3723.0
vibrant,1,AndrewScheer,1,3893.0
vibes,1,theJagmeetSingh,1,2462.0
viarail,1,ElizabethMay,1,4511.0
via,1,MaximeBernier,1,3018.0
vhicules,1,JustinTrudeau,1,3720.0
vetted,1,ElizabethMay,1,4461.0
vest,1,AndrewScheer,1,3953.0
version,1,ElizabethMay,1,3606.0
verbal,1,MaximeBernier,1,3230.0
venue,1,JustinTrudeau,1,4614.0
vemetuka,1,AndrewScheer,1,3830.0
vehicles,1,ElizabethMay,1,4133.0
veggiesseason,1,theJagmeetSingh,1,4223.0
vastly,1,MaximeBernier,1,3088.0
vast,1,MaximeBernier,1,2954.0
various,1,ElizabethMay,1,4611.0
varietyontario,1,AndrewScheer,1,3866.0
vancouversunshine,1,ElizabethMay,1,4092.0
valuable,1,AndrewScheer,1,3976.0
validating,1,theJagmeetSingh,1,2275.0
utter,1,MaximeBernier,1,3112.0
usually,1,ElizabethMay,1,3401.0
usmentors,1,ElizabethMay,1,4557.0
using,1,MaximeBernier,1,3002.0
ushering,1,MaximeBernier,1,2913.0
uses,1,ElizabethMay,1,4621.0
