,Unnamed: 0,created_at,favorite_count,full_text,hashtags,id,id_str,lang,media,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,source,urls,user,user_mentions,handle,date_time,date,date_week,clean_tweet,break_tweet
1047,21,Wed Jul 31 19:07:41 +0000 2019,911,"Yesterday Justin Trudeau used his majority to force another cover-up, this time the muzzling of former Canadian diplomats. It’s clear that when you speak up against Justin Trudeau, he will use his office to silence you. These actions have no place in Canada. https://t.co/VqpN80GK6d",[],1156642607914770432,1156642607914770432,en,"[{'display_url': 'pic.twitter.com/VqpN80GK6d', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1156642607914770432/photo/1', 'id': 1156612175714238464, 'media_url': 'http://pbs.twimg.com/media/EA0cpVRWwAAlSFm.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EA0cpVRWwAAlSFm.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 511, 'resize': 'fit'}, 'large': {'w': 1500, 'h': 1128, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 902, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/VqpN80GK6d'}, {'display_url': 'pic.twitter.com/VqpN80GK6d', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1156642607914770432/photo/1', 'id': 1156612175764557826, 'media_url': 'http://pbs.twimg.com/media/EA0cpVdWkAImurv.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EA0cpVdWkAImurv.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/VqpN80GK6d'}]",,,,379.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-07-31 19:07:41+00:00,2019-07-31,2019-07-29,yesterday justin trudeau use hi majority force another cover-up thi time muzzle former canadian diplomat ’ clear speak justin trudeau use hi office silence action place canada http t.co/vqpn80gk6d,"Yesterday Justin Trudeau used his majority to force another <br>cover-up, this time the muzzling of former Canadian diplomat<br>s. It’s clear that when you speak up against Justin Trudeau,<br> he will use his office to silence you. These actions have n<br>o place in Canada. https://t.co/VqpN80GK6<br>"
1048,23,Wed Jul 31 16:51:19 +0000 2019,927,"There Trudeau goes again, blaming others for his own mistakes and poor judgment. This time it’s @narendramodi. Trudeau’s failed leadership is no one’s fault but his own. https://t.co/SD0TIRyOnf",[],1156608288232026112,1156608288232026112,en,"[{'display_url': 'pic.twitter.com/SD0TIRyOnf', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1156608288232026112/photo/1', 'id': 1156608283827941376, 'media_url': 'http://pbs.twimg.com/media/EA0ZGy3WsAA1p2F.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EA0ZGy3WsAA1p2F.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/SD0TIRyOnf'}]",,,,458.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 18839785, 'id_str': '18839785', 'name': 'Narendra Modi', 'screen_name': 'narendramodi'}]",@AndrewScheer,2019-07-31 16:51:19+00:00,2019-07-31,2019-07-29,trudeau go blame hi mistake poor judgment thi time ’ narendramodi trudeau ’ fail leadership one ’ fault hi http t.co/sd0tiryonf,"There Trudeau goes again, blaming others for his own mistake<br>s and poor judgment. This time it’s @narendramodi. Trudeau’s<br> failed leadership is no one’s fault but his own. https://t.<br>co/SD0TIRyOn<br>"
1049,25,Wed Jul 31 00:47:11 +0000 2019,227,We must protect the vulnerable in our society and work together to #EndHumanTrafficking once and for all. These are the four steps I will take as Prime Minister: https://t.co/FU8HkduuCu https://t.co/vW1LTgzut0,[{'text': 'EndHumanTrafficking'}],1156365658394959880,1156365658394959880,en,"[{'display_url': 'pic.twitter.com/vW1LTgzut0', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1156365658394959880/photo/1', 'id': 1156364789251268608, 'media_url': 'http://pbs.twimg.com/media/EAw7pi4XYAAgCTC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAw7pi4XYAAgCTC.jpg', 'sizes': {'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/vW1LTgzut0'}]",,,,82.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/AndrewScheerMP/photos/a.182719685095125/2821673041199763/', 'url': 'https://t.co/FU8HkduuCu'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-07-31 00:47:11+00:00,2019-07-31,2019-07-29,must protect vulnerable society work together endhumantrafficking fmy step take prime minister http t.co/fu8hkduucu http t.co/vw1ltgzut0,We must protect the vulnerable in our society and work toget<br>her to #EndHumanTrafficking once and for all. These are the <br>four steps I will take as Prime Minister: https://t.co/FU8Hk<br>duuCu https://t.co/vW1LTgzut<br>
1050,27,Tue Jul 30 19:40:29 +0000 2019,788,"Yet another cover-up from Justin Trudeau. He has shown a clear pattern of silencing those who speak out, and using his Liberal MPs to cover it up when he gets caught. Canadians deserve better from their Prime Minister. Speaking to the media LIVE: https://t.co/gmJKgmAPMO",[],1156288471444656130,1156288471444656130,en,,,,,279.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/AndrewScheerMP/videos/349930425942957/', 'url': 'https://t.co/gmJKgmAPMO'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-07-30 19:40:29+00:00,2019-07-30,2019-07-29,yet another cover-up justin trudeau ha show clear pattern silence speak use hi liberal mp cover get caught canadian deserve well prime minister speak medium live http t.co/gmjkgmapmo,"Yet another cover-up from Justin Trudeau. He has shown a cle<br>ar pattern of silencing those who speak out, and using his L<br>iberal MPs to cover it up when he gets caught. Canadians des<br>erve better from their Prime Minister. Speaking to the media<br> LIVE: https://t.co/gmJKgmAPM<br>"
1051,29,Tue Jul 30 18:47:30 +0000 2019,510,"Justin Trudeau has a playbook and he is sticking to it, just like he did in his SNC-Lavalin scandal. He is showing a worrying pattern of behaviour and silencing those who speak out. Canada is a democracy and Canadians deserve answers on Trudeau’s latest cover-up. https://t.co/YVOY33f5TX",[],1156275138360426507,1156275138360426507,en,"[{'display_url': 'pic.twitter.com/YVOY33f5TX', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1156275138360426507/photo/1', 'id': 1156273471288172546, 'media_url': 'http://pbs.twimg.com/media/EAvomI9W4AItdtW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAvomI9W4AItdtW.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/YVOY33f5TX'}]",,,,243.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-07-30 18:47:30+00:00,2019-07-30,2019-07-29,justin trudeau ha playbook stick like hi snc-lavalin scandal show worrying pattern behavimy silence speak canada democracy canadian deserve answer trudeau ’ late cover-up http t.co/yvoy33f5tx,"Justin Trudeau has a playbook and he is sticking to it, just<br> like he did in his SNC-Lavalin scandal. He is showing a wor<br>rying pattern of behaviour and silencing those who speak out<br>. Canada is a democracy and Canadians deserve answers on Tru<br>deau’s latest cover-up. https://t.co/YVOY33f5T<br>"
1052,31,Tue Jul 30 16:33:43 +0000 2019,718,"Justin Trudeau has shown a clear pattern of silencing those who speak out. That’s why today, our Conservative team has called for an emergency committee meeting to examine Justin Trudeau’s muzzling of former Canadian diplomats. WATCH LIVE: https://t.co/62DXd3HRyT",[],1156241470493474819,1156241470493474819,en,,,,,252.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/leonaalleslev/videos/377902206245957/', 'url': 'https://t.co/62DXd3HRyT'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-07-30 16:33:43+00:00,2019-07-30,2019-07-29,justin trudeau ha show clear pattern silence speak ’ today conservative team ha call emergency committee meeting examine justin trudeau ’ muzzle former canadian diplomat watch live http t.co/62dxd3hryt,"Justin Trudeau has shown a clear pattern of silencing those <br>who speak out. That’s why today, our Conservative team has c<br>alled for an emergency committee meeting to examine Justin T<br>rudeau’s muzzling of former Canadian diplomats. WATCH LIVE: <br>https://t.co/62DXd3HRy<br>"
1053,33,Tue Jul 30 14:14:28 +0000 2019,845,"Justin Trudeau has shown a clear pattern of silencing those who speak out, including trying to muzzle respected former career diplomats. My team has called for an emergency committee debate today to hold him to account for using the power of his office for his own political gain. https://t.co/RKk7L5RA1g",[],1156206427939254274,1156206427939254274,en,,"{'created_at': 'Sun Jul 28 03:35:32 +0000 2019', 'favorite_count': 47, 'full_text': 'Paul Wells: Get a second opinion, they said. It’s an election environment, they said. Where have we heard that before? https://t.co/MuAaZjwL4W', 'hashtags': [], 'id': 1155320858807812097, 'id_str': '1155320858807812097', 'lang': 'en', 'retweet_count': 27, 'source': '<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox Social</a>', 'urls': [{'expanded_url': 'https://www.macleans.ca/politics/ottawa/hush-calls-to-ex-ambassadors-that-old-familiar-feeling/?utm_term=Autofeed&utm_medium=organic&utm_source=Twitter#Echobox=1564259826', 'url': 'https://t.co/MuAaZjwL4W'}], 'user': {'id': 16044997, 'id_str': '16044997'}, 'user_mentions': []}",1.155320858807812e+18,1.155320858807812e+18,304.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://twitter.com/macleans/status/1155320858807812097', 'url': 'https://t.co/RKk7L5RA1g'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-07-30 14:14:28+00:00,2019-07-30,2019-07-29,justin trudeau ha show clear pattern silence speak include try muzzle respect former career diplomat team ha call emergency committee debate today hold account use power hi office hi political gain http t.co/rkk7l5ra1g,"Justin Trudeau has shown a clear pattern of silencing those <br>who speak out, including trying to muzzle respected former c<br>areer diplomats. My team has called for an emergency committ<br>ee debate today to hold him to account for using the power o<br>f his office for his own political gain. https://t.co/RKk7L5<br>RA1<br>"
1054,35,Tue Jul 30 02:21:48 +0000 2019,967,"Justin Trudeau has a playbook and he’s sticking to it. As Canadians now know, Trudeau’s early denials in SNC-Lavalin scandal turned out to be false. Now, it’s a different scandal, but the denials are the same. https://t.co/s3HbZtihp9",[],1156027081475555328,1156027081475555328,en,"[{'display_url': 'pic.twitter.com/s3HbZtihp9', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1156027081475555328/photo/1', 'id': 1156026779607298048, 'media_url': 'http://pbs.twimg.com/media/EAsIOy1U8AAbRj7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAsIOy1U8AAbRj7.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/s3HbZtihp9'}]",,,,435.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-07-30 02:21:48+00:00,2019-07-30,2019-07-29,justin trudeau ha playbook ’ stick canadian know trudeau ’ early denial snc-lavalin scandal turn false ’ different scandal denial http t.co/s3hbztihp9,"Justin Trudeau has a playbook and he’s sticking to it. As Ca<br>nadians now know, Trudeau’s early denials in SNC-Lavalin sca<br>ndal turned out to be false. Now, it’s a different scandal, <br>but the denials are the same. https://t.co/s3HbZtihp<br>"
1055,37,Mon Jul 29 21:29:07 +0000 2019,593,Justin Trudeau’s new scandal is another attempt to silence those who speak out. Canada’s Conservatives have called an emergency committee meeting - Justin Trudeau’s Liberals will have to come clean about why he's using the power of his office to muzzle former career diplomats. https://t.co/uIEVEf8mCg,[],1155953422958387200,1155953422958387200,en,"[{'display_url': 'pic.twitter.com/uIEVEf8mCg', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155953422958387200/photo/1', 'id': 1155953383603179520, 'media_url': 'http://pbs.twimg.com/media/EArFelaUEAACfFT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EArFelaUEAACfFT.jpg', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/uIEVEf8mCg'}]",,,,262.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-07-29 21:29:07+00:00,2019-07-29,2019-07-29,justin trudeau ’ new scandal another attempt silence speak canada ’ conservative call emergency committee meeting justin trudeau ’ liberal come clean use power hi office muzzle former career diplomat http t.co/uievef8mcg,Justin Trudeau’s new scandal is another attempt to silence t<br>hose who speak out. Canada’s Conservatives have called an em<br>ergency committee meeting - Justin Trudeau’s Liberals will h<br>ave to come clean about why he's using the power of his offi<br>ce to muzzle former career diplomats. https://t.co/uIEVEf8mC<br><br>
1056,39,Mon Jul 29 18:20:34 +0000 2019,529,Justin Trudeau needs to stop blaming others for his own failure to get things built. Canadians need a Prime Minister that will get the job done for all Canadians. https://t.co/nLtvMHnXKc,[],1155905971736272902,1155905971736272902,en,"[{'display_url': 'pic.twitter.com/nLtvMHnXKc', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155905971736272902/photo/1', 'id': 1155905878362677248, 'media_url': 'http://pbs.twimg.com/media/EAqaRamX4AAfusd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAqaRamX4AAfusd.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/nLtvMHnXKc'}]",,,,201.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-07-29 18:20:34+00:00,2019-07-29,2019-07-29,justin trudeau need stop blame hi failure get thing build canadian need prime minister get job do canadian http t.co/nltvmhnxkc,Justin Trudeau needs to stop blaming others for his own fail<br>ure to get things built. Canadians need a Prime Minister tha<br>t will get the job done for all Canadians. https://t.co/nLtv<br>MHnXK<br>
1057,41,Mon Jul 29 17:18:20 +0000 2019,238,Canadians are paying for Justin Trudeau’s failed policies. Conservatives have A Real Plan to Protect Our Environment to lower emissions at home and around the world without a carbon tax. Learn more: https://t.co/s0eW1Fevjf https://t.co/mTYbfm3Wio,[],1155890314185453570,1155890314185453570,en,"[{'display_url': 'pic.twitter.com/mTYbfm3Wio', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155890314185453570/photo/1', 'id': 1155889634976645121, 'media_url': 'http://pbs.twimg.com/media/EAqLf7RWwAEcXb2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAqLf7RWwAEcXb2.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/mTYbfm3Wio'}]",,,,86.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'http://ARealPlan.ca', 'url': 'https://t.co/s0eW1Fevjf'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-07-29 17:18:20+00:00,2019-07-29,2019-07-29,canadian pay justin trudeau ’ fail policy conservative real plan protect environment low emission home around world without carbon tax learn http t.co/s0ew1fevjf http t.co/mtybfm3wio,Canadians are paying for Justin Trudeau’s failed policies. C<br>onservatives have A Real Plan to Protect Our Environment to <br>lower emissions at home and around the world without a carbo<br>n tax. Learn more: https://t.co/s0eW1Fevjf https://t.co/mTYb<br>fm3Wi<br>
1058,43,Mon Jul 29 15:39:11 +0000 2019,758,"I strongly condemn yesterday's attack by Boko Haram terrorists on innocent families returning from a funeral in Nigeria, and join the Nigerian Canadian community in mourning their loss. My thoughts and prayers are with all those affected by this horrific crime. https://t.co/K46vD3PtVQ",[],1155865361809625088,1155865361809625088,en,,"{'created_at': 'Sun Jul 28 21:52:16 +0000 2019', 'favorite_count': 6, 'full_text': 'Extremists blamed for attack on Nigerian village that killed over 60 https://t.co/EOnVmeru4x https://t.co/8hTryY4zzt', 'hashtags': [], 'id': 1155596860687638530, 'id_str': '1155596860687638530', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/8hTryY4zzt', 'expanded_url': 'https://twitter.com/CBCWorldNews/status/1155596860687638530/photo/1', 'id': 1155596858691137536, 'media_url': 'http://pbs.twimg.com/media/EAmBOGnXsAAP4B_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAmBOGnXsAAP4B_.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 460, 'h': 259, 'resize': 'fit'}, 'large': {'w': 460, 'h': 259, 'resize': 'fit'}, 'small': {'w': 460, 'h': 259, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/8hTryY4zzt'}], 'retweet_count': 11, 'source': '<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>', 'urls': [{'expanded_url': 'https://www.cbc.ca/news/world/nigeria-village-attack-boko-haram-1.5228391?cmp=rss', 'url': 'https://t.co/EOnVmeru4x'}], 'user': {'id': 19000227, 'id_str': '19000227'}, 'user_mentions': []}",1.1555968606876385e+18,1.1555968606876385e+18,296.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://twitter.com/CBCWorldNews/status/1155596860687638530', 'url': 'https://t.co/K46vD3PtVQ'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-07-29 15:39:11+00:00,2019-07-29,2019-07-29,strongly condemn yesterday attack boko haram terrorist innocent family return funeral nigerium join nigerian canadian community mourn los think prayer affect thi horrific crime http t.co/k46vd3ptvq,"I strongly condemn yesterday's attack by Boko Haram terroris<br>ts on innocent families returning from a funeral in Nigeria,<br> and join the Nigerian Canadian community in mourning their <br>loss. My thoughts and prayers are with all those affected by<br> this horrific crime. https://t.co/K46vD3PtV<br>"
1059,46,Mon Jul 29 00:02:00 +0000 2019,400,"Trudeau’s Carbon Tax makes everything more expensive. Under his plan, major emitters get a pass and 92% is paid for by families and small businesses across the country. Let’s scrap Trudeau’s Carbon Tax. Learn More: https://t.co/s0eW1EWTUF https://t.co/jiz6eyAmBq",[],1155629509388804097,1155629509388804097,en,"[{'display_url': 'pic.twitter.com/jiz6eyAmBq', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155629509388804097/photo/1', 'id': 1155532240723558400, 'media_url': 'http://pbs.twimg.com/media/EAlGc17WwAAx4Qw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAlGc17WwAAx4Qw.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/jiz6eyAmBq'}]",,,,157.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'http://ARealPlan.ca', 'url': 'https://t.co/s0eW1EWTUF'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-07-29 00:02:00+00:00,2019-07-29,2019-07-29,trudeau ’ carbon tax make everything expensive hi plan major emitter get pas 92 pay family small business acros country let ’ scrap trudeau ’ carbon tax learn http t.co/s0ew1ewtuf http t.co/jiz6eyambq,"Trudeau’s Carbon Tax makes everything more expensive. Under <br>his plan, major emitters get a pass and 92% is paid for by f<br>amilies and small businesses across the country. Let’s scrap<br> Trudeau’s Carbon Tax. Learn More: https://t.co/s0eW1EWTUF h<br>ttps://t.co/jiz6eyAmB<br>"
1060,47,Sun Jul 28 17:04:41 +0000 2019,367,"In the new NAFTA Justin Trudeau gave up concession after concession, but got nothing in return for Canadians. Now Canadians are paying for his mistakes. https://t.co/wofCYDL0l8",[],1155524490224422912,1155524490224422912,en,"[{'display_url': 'pic.twitter.com/wofCYDL0l8', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155524490224422912/photo/1', 'id': 1155524001759993857, 'media_url': 'http://pbs.twimg.com/media/EAk-9RZXoAEAkJ-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAk-9RZXoAEAkJ-.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/wofCYDL0l8'}]",,,,188.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-07-28 17:04:41+00:00,2019-07-28,2019-07-22,new naftum justin trudeau give concession concession get nothing return canadian canadian pay hi mistake http t.co/wofcydl0l8,"In the new NAFTA Justin Trudeau gave up concession after con<br>cession, but got nothing in return for Canadians. Now Canadi<br>ans are paying for his mistakes. https://t.co/wofCYDL0l<br>"
1061,49,Sun Jul 28 14:59:18 +0000 2019,1126,Liberals spent billions on a pipeline and haven't built an inch. They should be working on getting TMX built before figuring out how to pay out big bonuses. https://t.co/Jw6c4oISDC,[],1155492936668405764,1155492936668405764,en,,"{'created_at': 'Sun Jul 28 08:08:08 +0000 2019', 'favorite_count': 7, 'full_text': 'TMX board approved additional $5M in future bonuses for federally owned project https://t.co/dXZybWQqMc #hw #cdnpoli https://t.co/UfvjCjS0kn', 'hashtags': [{'text': 'hw'}, {'text': 'cdnpoli'}], 'id': 1155389463134121984, 'id_str': '1155389463134121984', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/UfvjCjS0kn', 'expanded_url': 'https://twitter.com/CBCPolitics/status/1155389463134121984/photo/1', 'id': 1155389462140129281, 'media_url': 'http://pbs.twimg.com/media/EAjEmCQXkAEpweT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAjEmCQXkAEpweT.jpg', 'sizes': {'medium': {'w': 460, 'h': 259, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 460, 'h': 259, 'resize': 'fit'}, 'small': {'w': 460, 'h': 259, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/UfvjCjS0kn'}], 'retweet_count': 17, 'source': '<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>', 'urls': [{'expanded_url': 'https://ift.tt/311idBm', 'url': 'https://t.co/dXZybWQqMc'}], 'user': {'id': 74186967, 'id_str': '74186967'}, 'user_mentions': []}",1.155389463134122e+18,1.155389463134122e+18,461.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://twitter.com/CBCPolitics/status/1155389463134121984', 'url': 'https://t.co/Jw6c4oISDC'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-07-28 14:59:18+00:00,2019-07-28,2019-07-22,liberal spent billion pipeline n't build inch work get tmx build figure pay big bonuse http t.co/jw6c4oisdc,Liberals spent billions on a pipeline and haven't built an i<br>nch. They should be working on getting TMX built before figu<br>ring out how to pay out big bonuses. https://t.co/Jw6c4oISD<br>
