phrase,count,handle,total_count,rank
mandir_inviting,1,AndrewScheer,1,27701.0
manager_rbvaughan_happy,1,MaximeBernier,1,13703.0
manager_rbvaughan,1,MaximeBernier,1,29009.0
management_health_care,1,MaximeBernier,1,13888.0
management_health,1,MaximeBernier,1,28815.0
management_agricultural_products,1,MaximeBernier,1,10825.0
management_agricultural,1,MaximeBernier,1,35336.0
manage_diabetes_senior,1,theJagmeetSingh,1,17712.0
manage_diabetes,1,theJagmeetSingh,1,33335.0
manage_affairs_properly,1,MaximeBernier,1,13173.0
manage_affairs,1,MaximeBernier,1,29792.0
man_towering_intellect,1,ElizabethMay,1,16871.0
man_towering,1,ElizabethMay,1,22336.0
man_stopped_antifa,1,MaximeBernier,1,14447.0
man_stopped,1,MaximeBernier,1,29525.0
man_place_discussion,1,theJagmeetSingh,1,18403.0
man_place,1,theJagmeetSingh,1,34025.0
man_passionate_advocate,1,JustinTrudeau,1,7300.0
man_passionate,1,JustinTrudeau,1,27489.0
man_one_greatest,1,MaximeBernier,1,14916.0
man_one,1,MaximeBernier,1,30049.0
mall_alicewongcanada_yesterday,1,AndrewScheer,1,3937.0
mall_alicewongcanada,1,AndrewScheer,1,19815.0
male_leaders_mind,1,ElizabethMay,1,16607.0
male_leaders,1,ElizabethMay,1,22098.0
making_vote_liberal,1,JustinTrudeau,1,31477.0
making_vote,1,JustinTrudeau,1,24865.0
making_voices_heard,1,JustinTrudeau,1,31644.0
making_voices,1,JustinTrudeau,1,25224.0
making_things_right,1,theJagmeetSingh,1,19237.0
making_things,1,theJagmeetSingh,1,32754.0
making_stupid_announcements,1,MaximeBernier,1,14875.0
making_stupid,1,MaximeBernier,1,30096.0
making_stuff_well,1,JustinTrudeau,1,31704.0
making_stuff,1,JustinTrudeau,1,25202.0
making_rules_justify,1,MaximeBernier,1,12652.0
making_rules,1,MaximeBernier,1,36060.0
making_reality_gender,1,JustinTrudeau,1,7982.0
making_reality,1,JustinTrudeau,1,27351.0
making_priority_continue,1,JustinTrudeau,1,31303.0
making_priority,1,JustinTrudeau,1,24861.0
making_poverty_history,1,ElizabethMay,1,16608.0
making_poverty,1,ElizabethMay,1,21999.0
making_possible_haters,1,MaximeBernier,1,13430.0
making_possible,1,MaximeBernier,1,29058.0
making_path_easier,1,theJagmeetSingh,1,17337.0
making_path,1,theJagmeetSingh,1,32933.0
making_life_harder,1,AndrewScheer,1,5556.0
making_life_better,1,theJagmeetSingh,1,17413.0
making_history_honkforthefuture,1,ElizabethMay,1,6125.0
making_history,1,ElizabethMay,1,20070.0
making_gun_laws,1,JustinTrudeau,1,8226.0
making_gun,1,JustinTrudeau,1,24419.0
making_empty_promises,1,MaximeBernier,1,11112.0
making_empty,1,MaximeBernier,1,34426.0
making_ei_maternity,1,AndrewScheer,1,3234.0
making_ei,1,AndrewScheer,1,21335.0
making_easier_save,1,AndrewScheer,1,3681.0
making_easier_get,1,AndrewScheer,1,8864.0
making_easier_business,1,JustinTrudeau,1,31482.0
making_costly_promises,1,MaximeBernier,1,12279.0
making_costly,1,MaximeBernier,1,34710.0
making_choice_better,1,JustinTrudeau,1,7384.0
making_choice,1,JustinTrudeau,1,27571.0
making_canadas_national,1,AndrewScheer,1,9705.0
making_canadas,1,AndrewScheer,1,26114.0
making_calls_pulling,1,JustinTrudeau,1,31234.0
making_calls,1,JustinTrudeau,1,24806.0
making_announcement_rideau,1,JustinTrudeau,1,7376.0
making_announcement,1,JustinTrudeau,1,27564.0
makeup_wore_parties,1,MaximeBernier,1,13228.0
makeup_wore,1,MaximeBernier,1,28518.0
makescheerhistory_gpc_sdgs,1,ElizabethMay,1,16551.0
makescheerhistory_gpc,1,ElizabethMay,1,21984.0
makes_us_different,1,theJagmeetSingh,1,17766.0
makes_us,1,theJagmeetSingh,1,33324.0
makes_pay_gas,1,AndrewScheer,1,10441.0
makes_pay,1,AndrewScheer,1,26002.0
makes_life_affordable,1,JustinTrudeau,1,30731.0
