created_at,favorite_count,full_text,hashtags,id,id_str,lang,media,retweet_count,source,urls,user,user_mentions,quoted_status,quoted_status_id,quoted_status_id_str,date_time,date,date_week,handle,clean_tweet,break_tweet,polarity,subjectivity,about_trudeau,about_scheer,about_may,about_singh,about_bernier
Sat Sep 28 21:53:18 +0000 2019,591,A new Conservative government will help Canadians get ahead with a new National Energy Corridor. This nation-building project will create jobs and unite Canadians in our shared prosperity! https://t.co/B7NrfIVTOr,[],1178065171274698752,1178065171274698752,en,"[{'display_url': 'pic.twitter.com/B7NrfIVTOr', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1178065171274698752/photo/1', 'id': 1178065052349403137, 'media_url': 'http://pbs.twimg.com/media/EFlT7GeWkAErtoy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFlT7GeWkAErtoy.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/B7NrfIVTOr'}, {'display_url': 'pic.twitter.com/B7NrfIVTOr', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1178065171274698752/photo/1', 'id': 1178065052349403136, 'media_url': 'http://pbs.twimg.com/media/EFlT7GeWkAAAiAl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFlT7GeWkAAAiAl.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/B7NrfIVTOr'}, {'display_url': 'pic.twitter.com/B7NrfIVTOr', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1178065171274698752/photo/1', 'id': 1178065052362051584, 'media_url': 'http://pbs.twimg.com/media/EFlT7GhXkAA0bhl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFlT7GhXkAA0bhl.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/B7NrfIVTOr'}, {'display_url': 'pic.twitter.com/B7NrfIVTOr', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1178065171274698752/photo/1', 'id': 1178065052374618113, 'media_url': 'http://pbs.twimg.com/media/EFlT7GkXUAEg2U4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFlT7GkXUAEg2U4.jpg', 'sizes': {'medium': {'w': 1200, 'h': 787, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1343, 'resize': 'fit'}, 'small': {'w': 680, 'h': 446, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/B7NrfIVTOr'}]",185,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],,,,2019-09-28 21:53:18+00:00,2019-09-28,2019-09-23,AndrewScheer,new conservative government help canadians get ahead new national energy corridor nationbuilding project create jobs unite canadians shared prosperity,A new Conservative government will help Canadians get ahead <br>with a new National Energy Corridor. This nation-building pr<br>oject will create jobs and unite Canadians in our shared pro<br>sperity! https://t.co/B7NrfIVTO<br>,0.13636363636363635,0.45454545454545453,False,False,False,False,False
Sat Sep 28 20:27:37 +0000 2019,2478,"Why does Trudeau keep standing by @iamIqraKhalid, who continues to associate with the same known antisemitic extremist she “apologized” for honouring last year? Why do antisemites feel so welcome in Justin Trudeau’s Liberal Party? https://t.co/8GOj8ioGMp",[],1178043605396668422,1178043605396668422,en,,1158,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://twitter.com/bnaibrithcanada/status/1177705107653312512', 'url': 'https://t.co/8GOj8ioGMp'}]","{'id': 256360738, 'id_str': '256360738'}","[{'id': 58319221, 'id_str': '58319221', 'name': 'Iqra Khalid', 'screen_name': 'iamIqraKhalid'}]","{'created_at': 'Fri Sep 27 22:02:33 +0000 2019', 'favorite_count': 671, 'full_text': 'BREAKING: MP Iqra Khalid Reappears with Radical Activist Despite Past Apology\n\nMP Khalid has reneged on her past apologies by again associating with a radical activist who has incited violence against Jews.  \n\nhttps://t.co/5LXBvrNJkB', 'hashtags': [], 'id': 1177705107653312512, 'id_str': '1177705107653312512', 'lang': 'en', 'retweet_count': 501, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'urls': [{'expanded_url': 'https://www.bnaibrith.ca/khalid_reappears_with_radical_despite_past_apology', 'url': 'https://t.co/5LXBvrNJkB'}], 'user': {'id': 529477577, 'id_str': '529477577'}, 'user_mentions': []}",1.1777051076533125e+18,1177705107653312512,2019-09-28 20:27:37+00:00,2019-09-28,2019-09-23,AndrewScheer,trudeau keep standing iamiqrakhalid continues associate known antisemitic extremist apologized honouring last year antisemites feel welcome justin trudeaus liberal party,"Why does Trudeau keep standing by @iamIqraKhalid, who contin<br>ues to associate with the same known antisemitic extremist s<br>he “apologized” for honouring last year? Why do antisemites <br>feel so welcome in Justin Trudeau’s Liberal Party? https://t<br>.co/8GOj8ioGM<br>",0.4,0.48333333333333334,True,False,False,False,False
Sat Sep 28 17:42:02 +0000 2019,732,A new Conservative government will create a National Energy Corridor to carry Canadian energy and resources from coast to coast. This nation-building project will create jobs and unite Canadians in our shared prosperity. Because it’s time for you to get ahead! https://t.co/FblBKYRsZB,[],1178001935280082945,1178001935280082945,en,"[{'display_url': 'pic.twitter.com/FblBKYRsZB', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1178001935280082945/photo/1', 'id': 1178001911519367169, 'media_url': 'http://pbs.twimg.com/media/EFkaf0jX0AE-GU5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFkaf0jX0AE-GU5.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/FblBKYRsZB'}]",307,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],,,,2019-09-28 17:42:02+00:00,2019-09-28,2019-09-23,AndrewScheer,new conservative government create national energy corridor carry canadian energy resources coast coast nationbuilding project create jobs unite canadians shared prosperity time get ahead,A new Conservative government will create a National Energy <br>Corridor to carry Canadian energy and resources from coast t<br>o coast. This nation-building project will create jobs and u<br>nite Canadians in our shared prosperity. Because it’s time f<br>or you to get ahead! https://t.co/FblBKYRsZ<br>,0.13636363636363635,0.45454545454545453,False,False,False,False,False
Sat Sep 28 17:11:14 +0000 2019,742,Our Conservative movement has momentum! @jkenney and I are speaking with people in Edmonton about how Canada's Conservatives will help you get ahead and create a National Energy Corridor. Watch LIVE: https://t.co/NWEUAHhrhK,[],1177994184185266178,1177994184185266178,en,,230,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/AndrewScheerMP/videos/2609267659118376/', 'url': 'https://t.co/NWEUAHhrhK'}]","{'id': 256360738, 'id_str': '256360738'}","[{'id': 21525682, 'id_str': '21525682', 'name': 'Jason Kenney', 'screen_name': 'jkenney'}]",,,,2019-09-28 17:11:14+00:00,2019-09-28,2019-09-23,AndrewScheer,conservative movement momentum jkenney speaking people edmonton canadas conservatives help get ahead create national energy corridor watch live,Our Conservative movement has momentum! @jkenney and I are s<br>peaking with people in Edmonton about how Canada's Conservat<br>ives will help you get ahead and create a National Energy Co<br>rridor. Watch LIVE: https://t.co/NWEUAHhrh<br>,0.13636363636363635,0.5,False,False,False,False,False
Sat Sep 28 16:45:47 +0000 2019,174,What a fantastic show of support yesterday! Our Conservative candidate @RmdKenny and the rest of our team is stronger than ever and working to put more money back in your pockets. #ItsTimeForYouToGetAhead https://t.co/264xwFrDQ0,[{'text': 'ItsTimeForYouToGetAhead'}],1177987780552593409,1177987780552593409,en,"[{'display_url': 'pic.twitter.com/264xwFrDQ0', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1177987780552593409/photo/1', 'id': 1177987765767684099, 'media_url': 'http://pbs.twimg.com/media/EFkNobhWwAMD5_C.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFkNobhWwAMD5_C.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1364, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/264xwFrDQ0'}, {'display_url': 'pic.twitter.com/264xwFrDQ0', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1177987780552593409/photo/1', 'id': 1177987767655129089, 'media_url': 'http://pbs.twimg.com/media/EFkNoijW4AEcMtG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFkNoijW4AEcMtG.jpg', 'sizes': {'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1364, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/264xwFrDQ0'}, {'display_url': 'pic.twitter.com/264xwFrDQ0', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1177987780552593409/photo/1', 'id': 1177987767659372545, 'media_url': 'http://pbs.twimg.com/media/EFkNoikXoAEIslu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFkNoikXoAEIslu.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1364, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/264xwFrDQ0'}]",59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 262518997, 'id_str': '262518997', 'name': 'Kenny Chiu', 'screen_name': 'RmdKenny'}]",,,,2019-09-28 16:45:47+00:00,2019-09-28,2019-09-23,AndrewScheer,fantastic show support yesterday conservative candidate rmdkenny rest team stronger ever working put money back pockets itstimeforyoutogetahead,What a fantastic show of support yesterday! Our Conservative<br> candidate @RmdKenny and the rest of our team is stronger th<br>an ever and working to put more money back in your pockets. <br>#ItsTimeForYouToGetAhead https://t.co/264xwFrDQ<br>,0.2,0.45,False,False,False,False,False
Sat Sep 28 16:21:22 +0000 2019,225,It’s that time of year 🍎 Apple picking at Triple Creek Farm! Thanks @MarcDalton and the Triple Creek Farm team for the warm welcome yesterday. We're working to help you get ahead! https://t.co/9oCqRbsjs4,[],1177981636979429376,1177981636979429376,en,"[{'display_url': 'pic.twitter.com/9oCqRbsjs4', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1177981636979429376/photo/1', 'id': 1177981615760384001, 'media_url': 'http://pbs.twimg.com/media/EFkICc9WoAEyKTk.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFkICc9WoAEyKTk.jpg', 'sizes': {'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 454, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/9oCqRbsjs4'}, {'display_url': 'pic.twitter.com/9oCqRbsjs4', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1177981636979429376/photo/1', 'id': 1177981615789805568, 'media_url': 'http://pbs.twimg.com/media/EFkICdEXkAAHZkE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFkICdEXkAAHZkE.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 454, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/9oCqRbsjs4'}, {'display_url': 'pic.twitter.com/9oCqRbsjs4', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1177981636979429376/photo/1', 'id': 1177981615756206080, 'media_url': 'http://pbs.twimg.com/media/EFkICc8W4AAdH5X.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFkICc8W4AAdH5X.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1364, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/9oCqRbsjs4'}, {'display_url': 'pic.twitter.com/9oCqRbsjs4', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1177981636979429376/photo/1', 'id': 1177981615760433152, 'media_url': 'http://pbs.twimg.com/media/EFkICc9XYAAqdnZ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFkICc9XYAAqdnZ.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1364, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/9oCqRbsjs4'}]",52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 248866864, 'id_str': '248866864', 'name': 'Marc Dalton', 'screen_name': 'MarcDalton'}]",,,,2019-09-28 16:21:22+00:00,2019-09-28,2019-09-23,AndrewScheer,time year apple picking triple creek farm thanks marcdalton triple creek farm team warm welcome yesterday working help get ahead,It’s that time of year 🍎 Apple picking at Triple Creek Farm!<br> Thanks @MarcDalton and the Triple Creek Farm team for the w<br>arm welcome yesterday. We're working to help you get ahead! <br>https://t.co/9oCqRbsjs<br>,0.5333333333333333,0.5666666666666668,False,False,False,False,False
Sat Sep 28 15:40:22 +0000 2019,1099,I’m in Edmonton today to discuss my vision of a National Energy Corridor that will create jobs and unite Canadians across the country. WATCH LIVE: https://t.co/Ibr6IRZL2K,[],1177971317485817857,1177971317485817857,en,,276,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/AndrewScheerMP/videos/987372144947626/', 'url': 'https://t.co/Ibr6IRZL2K'}]","{'id': 256360738, 'id_str': '256360738'}",[],,,,2019-09-28 15:40:22+00:00,2019-09-28,2019-09-23,AndrewScheer,im edmonton today discuss vision national energy corridor create jobs unite canadians across country watch live,I’m in Edmonton today to discuss my vision of a National Ene<br>rgy Corridor that will create jobs and unite Canadians acros<br>s the country. WATCH LIVE: https://t.co/Ibr6IRZL2<br>,0.13636363636363635,0.5,False,False,False,False,False
Sat Sep 28 15:10:22 +0000 2019,202,"With the @CPC_HQ, it's #TimeForYouToGetAhead. Don’t miss my visit to @OFF_TLMEP tomorrow on @iciradiocanada. Thanks to @guyalepage and @danyturcotte for the opportunity to share my vision with your viewers. (📸 Karine Dufour) https://t.co/lFGwdftGNe",[{'text': 'TimeForYouToGetAhead'}],1177963767658942465,1177963767658942465,en,"[{'display_url': 'pic.twitter.com/lFGwdftGNe', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1177963767658942465/photo/1', 'id': 1177963763795927040, 'media_url': 'http://pbs.twimg.com/media/EFj3zVNWoAA2pvV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFj3zVNWoAA2pvV.jpg', 'sizes': {'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 454, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/lFGwdftGNe'}]",74,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 190817371, 'id_str': '190817371', 'name': 'Conservative Party', 'screen_name': 'CPC_HQ'}, {'id': 85384572, 'id_str': '85384572', 'name': 'Tout le monde en parle', 'screen_name': 'OFF_TLMEP'}, {'id': 284000599, 'id_str': '284000599', 'name': 'Radio-Canada', 'screen_name': 'iciradiocanada'}, {'id': 121290796, 'id_str': '121290796', 'name': 'Guy A Lepage', 'screen_name': 'guyalepage'}, {'id': 109282155, 'id_str': '109282155', 'name': 'Dany Turcotte', 'screen_name': 'danyturcotte'}]",,,,2019-09-28 15:10:22+00:00,2019-09-28,2019-09-23,AndrewScheer,cpchq timeforyoutogetahead dont miss visit offtlmep tomorrow iciradiocanada thanks guyalepage danyturcotte opportunity share vision viewers karine dufour,"With the @CPC_HQ, it's #TimeForYouToGetAhead. Don’t miss my <br>visit to @OFF_TLMEP tomorrow on @iciradiocanada. Thanks to @<br>guyalepage and @danyturcotte for the opportunity to share my<br> vision with your viewers. (📸 Karine Dufour) https://t.co/lF<br>GwdftGN<br>",0.2,0.2,False,False,False,False,False
Sat Sep 28 05:02:00 +0000 2019,363,"Conservative candidate @TanyaCorbet and I know that your commutes keep getting longer and more expensive. A new Conservative government will invest in projects, like the George Massey Tunnel replacement, to shorten your commute times.
https://t.co/DeGrR0YZAd",[],1177810666540982272,1177810666540982272,en,,111,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/electtanyacorbet/videos/3097471303658708/', 'url': 'https://t.co/DeGrR0YZAd'}]","{'id': 256360738, 'id_str': '256360738'}","[{'id': 1160333991217520641, 'id_str': '1160333991217520641', 'name': 'Tanya Corbet', 'screen_name': 'TanyaCorbet'}]",,,,2019-09-28 05:02:00+00:00,2019-09-28,2019-09-23,AndrewScheer,conservative candidate tanyacorbet know commutes keep getting longer expensive new conservative government invest projects like george massey tunnel replacement shorten commute times,"Conservative candidate @TanyaCorbet and I know that your com<br>mutes keep getting longer and more expensive. A new Conserva<br>tive government will invest in projects, like the George Mas<br>sey Tunnel replacement, to shorten your commute times.
https<br>://t.co/DeGrR0YZA<br>",-0.18181818181818182,0.5772727272727273,False,False,False,False,False
Sat Sep 28 01:28:18 +0000 2019,643,Your commutes keep getting longer and more expensive. A new Conservative government will invest in projects that get you home quicker and safer so you can spend more time with your loved ones and less time in gridlock. It's time for you to get ahead. https://t.co/7JfygjcgHF,[],1177756887032434695,1177756887032434695,en,"[{'display_url': 'pic.twitter.com/7JfygjcgHF', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1177756887032434695/photo/1', 'id': 1177756882116780034, 'media_url': 'http://pbs.twimg.com/media/EFg7pO5XoAI8sHQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFg7pO5XoAI8sHQ.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 454, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/7JfygjcgHF'}, {'display_url': 'pic.twitter.com/7JfygjcgHF', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1177756887032434695/photo/1', 'id': 1177756882364256256, 'media_url': 'http://pbs.twimg.com/media/EFg7pP0X0AADIBa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFg7pP0X0AADIBa.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1364, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/7JfygjcgHF'}]",179,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],,,,2019-09-28 01:28:18+00:00,2019-09-28,2019-09-23,AndrewScheer,commutes keep getting longer expensive new conservative government invest projects get home quicker safer spend time loved ones less time gridlock time get ahead,Your commutes keep getting longer and more expensive. A new <br>Conservative government will invest in projects that get you<br> home quicker and safer so you can spend more time with your<br> loved ones and less time in gridlock. It's time for you to <br>get ahead. https://t.co/7JfygjcgH<br>,0.04242424242424241,0.5053030303030304,False,False,False,False,False
