created_at,favorite_count,full_text,hashtags,id,id_str,lang,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,source,urls,user,user_mentions,media,date_time,date,date_week,handle
Fri Mar 20 03:55:05 +0000 2020,38,You are such in inspiration! Grace too! Stay well and keep showing your leadership to the world! #COVID19 #GPC #socialdistancing #notantisocial https://t.co/VslwBF1uRd,"[{'text': 'COVID19'}, {'text': 'GPC'}, {'text': 'socialdistancing'}, {'text': 'notantisocial'}]",1240849315360174080,1240849315360174080,en,"{'created_at': 'Thu Mar 19 23:48:30 +0000 2020', 'favorite_count': 26, 'full_text': 'Practicing #SocialDistanacing with @GSinats in the beautiful Panama Flats in @saanich! Together we can #FlattenTheCurve. https://t.co/FvBnkVNgVM', 'hashtags': [{'text': 'SocialDistanacing'}, {'text': 'FlattenTheCurve'}], 'id': 1240787259881689088, 'id_str': '1240787259881689088', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/FvBnkVNgVM', 'expanded_url': 'https://twitter.com/EJburian/status/1240787259881689088/video/1', 'id': 1240786820989726721, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1240786820989726721/pu/img/RMc0M6_daQLJ09Ft.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1240786820989726721/pu/img/RMc0M6_daQLJ09Ft.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/FvBnkVNgVM', 'video_info': {'aspect_ratio': [9, 16], 'duration_millis': 36370, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1240786820989726721/pu/vid/720x1280/zepbKL3BhNxB_wWv.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1240786820989726721/pu/pl/f7K6C76w2HBSKGUr.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1240786820989726721/pu/vid/360x640/biDFjQpCTqpYP_lD.mp4?tag=10'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1240786820989726721/pu/vid/320x568/qyYkFnY1QY50TN6W.mp4?tag=10'}]}}], 'retweet_count': 6, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'urls': [], 'user': {'id': 1087148757727072262, 'id_str': '1087148757727072262'}, 'user_mentions': [{'id': 1203894012106534912, 'id_str': '1203894012106534912', 'name': 'GraceSinats', 'screen_name': 'GSinats'}, {'id': 139231675, 'id_str': '139231675', 'name': 'District of Saanich', 'screen_name': 'saanich'}]}",1.240787259881689e+18,1240787259881689088,9.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://twitter.com/EJburian/status/1240787259881689088', 'url': 'https://t.co/VslwBF1uRd'}]","{'id': 16220555, 'id_str': '16220555'}",[],,2020-03-20 03:55:05+00:00,2020-03-20,2020-03-16,ElizabethMay
Fri Mar 20 03:27:04 +0000 2020,115,"Dear @manupulgarvidal - here is a long shot plea for help. I am a Cdn MP, climate activist and have cheered you on at #COP20 and #COP21. Now a large number of Canadian tourists are unable to leave your beautiful country to get home due to #COVID19. Can you help? #GPC","[{'text': 'COP20'}, {'text': 'COP21'}, {'text': 'COVID19'}, {'text': 'GPC'}]",1240842264747716608,1240842264747716608,en,,,,28.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],"{'id': 16220555, 'id_str': '16220555'}","[{'id': 388937036, 'id_str': '388937036', 'name': 'Manuel Pulgar Vidal', 'screen_name': 'manupulgarvidal'}]",,2020-03-20 03:27:04+00:00,2020-03-20,2020-03-16,ElizabethMay
Fri Mar 20 00:28:24 +0000 2020,26,Great analysis from Andrew Nikiforuk on the plummeting price for oil. Hand sanitizer sells for more! #GPC https://t.co/jP2SoCZ8iJ,[{'text': 'GPC'}],1240797303482372097,1240797303482372097,en,"{'created_at': 'Thu Mar 19 22:33:28 +0000 2020', 'favorite_count': 21, 'full_text': 'The drama of collapsing oil prices has upended markets and shaken the budgets of Canada’s petro-dependent provinces. #cdnpoli #abpoli #bcpoli \nhttps://t.co/qhgOveNnoT', 'hashtags': [{'text': 'cdnpoli'}, {'text': 'abpoli'}, {'text': 'bcpoli'}], 'id': 1240768379973074944, 'id_str': '1240768379973074944', 'lang': 'en', 'retweet_count': 15, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'urls': [{'expanded_url': 'https://thetyee.ca/Analysis/2020/03/19/Crashing-Oil-Prices-Other-Emergency-Coronavirus-COVID19/?utm_source=twitter&utm_medium=social&utm_content=031920-1&utm_campaign=editorial-0320', 'url': 'https://t.co/qhgOveNnoT'}], 'user': {'id': 14269008, 'id_str': '14269008'}, 'user_mentions': []}",1.240768379973075e+18,1240768379973074944,13.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://twitter.com/TheTyee/status/1240768379973074944', 'url': 'https://t.co/jP2SoCZ8iJ'}]","{'id': 16220555, 'id_str': '16220555'}",[],,2020-03-20 00:28:24+00:00,2020-03-20,2020-03-16,ElizabethMay
Thu Mar 26 00:55:10 +0000 2020,1800,"Heartbroken to hear about this act of terrorism in Kabul. 

The hatred it takes to kill people because of how they pray is senseless. 

I am sending love &amp; support to the Sikh community in Afghanistan &amp; thinking of all minorities confronted w/ violence.

https://t.co/xVr4l9NEyg",[],1242978365965033474,1242978365965033474,en,,,,427.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://www.aljazeera.com/news/2020/03/gunmen-attack-sikh-religious-complex-kabul-interior-ministry-200325044905522.html', 'url': 'https://t.co/xVr4l9NEyg'}]","{'id': 253340075, 'id_str': '253340075'}",[],,2020-03-26 00:55:10+00:00,2020-03-26,2020-03-23,theJagmeetSingh
Thu Mar 26 00:14:17 +0000 2020,614,"Thank you @PattyHajdu for the call tonight

We had a good opportunity to share information and ideas about how to fight COVID-19

Thank you for your work at this difficult time",[],1242968078629158920,1242968078629158920,en,,,,60.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 253340075, 'id_str': '253340075'}","[{'id': 1005090338, 'id_str': '1005090338', 'name': 'Patty Hajdu', 'screen_name': 'PattyHajdu'}]",,2020-03-26 00:14:17+00:00,2020-03-26,2020-03-23,theJagmeetSingh
Wed Mar 25 21:30:00 +0000 2020,2878,"To get through this crisis, Canadians need:

1) Money in their pocket 💰
2) A job to go back to 🔨
3) A safe place to live 🏡

We will keep fighting for you.",[],1242926732035993602,1242926732035993602,en,,,,383.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 253340075, 'id_str': '253340075'}",[],,2020-03-25 21:30:00+00:00,2020-03-25,2020-03-23,theJagmeetSingh
Wed Mar 25 16:08:52 +0000 2020,3033,"Yesterday, I spoke to the Prime Minister about the help Canadians need now, including a $2,000/ month direct income.

Today’s announcement isn’t perfect, but it will help so many people. 

We need to work to get it to people as quickly as possible.",[],1242845916282978307,1242845916282978307,en,,,,370.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 253340075, 'id_str': '253340075'}",[],,2020-03-25 16:08:52+00:00,2020-03-25,2020-03-23,theJagmeetSingh
Wed Mar 25 09:53:06 +0000 2020,2253,"We just passed a good first step to help Cdns, incl. things we pushed for:

✅Help for those left out by EI
✅Suspend student loan payments
✅Extend tax filing deadlines
✅More $$ for health care
✅Eliminate need for Drs’ notes

We’ll keep working to get more help faster for Cdns",[],1242751354050883584,1242751354050883584,en,,,,379.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 253340075, 'id_str': '253340075'}",[],,2020-03-25 09:53:06+00:00,2020-03-25,2020-03-23,theJagmeetSingh
Tue Mar 24 16:34:32 +0000 2020,3515,"As shut-downs become deeper and longer-lasting, we need urgent action to help Canadians make ends meet

We’re calling on the government to move quickly on 8 measures to help people now:

1. Immediate assistance to all Canadians - $2,000 per adult and $250 per child",[],1242489987859460097,1242489987859460097,en,,,,841.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 253340075, 'id_str': '253340075'}",[],,2020-03-24 16:34:32+00:00,2020-03-24,2020-03-23,theJagmeetSingh
Tue Mar 24 16:05:19 +0000 2020,648,"This loss would be devastating

We need to act today to save these jobs and make sure our workers continue to get paid

The government should follow the lead of other countries and implement a wage subsidy of more than 75% now to protect people’s jobs

https://t.co/6vkwf8SevF",[],1242482635663867904,1242482635663867904,en,,,,165.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://www.thestar.com/business/2020/03/23/ei-not-the-right-program-for-this-kind-of-crisis-analysts-say-as-economy-braces-for-more-layoffs.html', 'url': 'https://t.co/6vkwf8SevF'}]","{'id': 253340075, 'id_str': '253340075'}",[],,2020-03-24 16:05:19+00:00,2020-03-24,2020-03-23,theJagmeetSingh
Tue Mar 24 14:48:16 +0000 2020,1081,"People are struggling with the impact of COVID-19

New Democrats are suggesting two solutions to help right away:

1. Direct Assistance
2. Freeze on Firing https://t.co/kTQH82SNrm",[],1242463247288107014,1242463247288107014,en,,,,279.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 253340075, 'id_str': '253340075'}",[],"[{'display_url': 'pic.twitter.com/kTQH82SNrm', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1242463247288107014/video/1', 'id': 1242462762187591681, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1242462762187591681/pu/img/UfXlccQJ3J9MqHCR.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1242462762187591681/pu/img/UfXlccQJ3J9MqHCR.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/kTQH82SNrm', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 45629, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1242462762187591681/pu/vid/480x480/lNP8H4gQgn94Nboa.mp4?tag=10'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1242462762187591681/pu/vid/320x320/PJJLCEjN_WAgiG28.mp4?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1242462762187591681/pu/vid/720x720/4kQrzhQikWnRHtnE.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1242462762187591681/pu/pl/OCTIsjLbG08F2krS.m3u8?tag=10'}]}}]",2020-03-24 14:48:16+00:00,2020-03-24,2020-03-23,theJagmeetSingh
Tue Mar 24 01:49:14 +0000 2020,2436,"MPs came back to Ottawa to pass what’s needed to help Canadians. 
Let’s do that. 
The Liberals should drop what we don’t agree on and focus on what we were sent here to do - deliver for Canadians.",[],1242267197881319429,1242267197881319429,en,,,,321.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 253340075, 'id_str': '253340075'}",[],,2020-03-24 01:49:14+00:00,2020-03-24,2020-03-23,theJagmeetSingh
Mon Mar 23 15:11:37 +0000 2020,8603,"Today we are calling for immediate help for all Canadians:

1) IMMEDIATE DIRECT HELP: Sending $2,000 with an additional $250 per child directly to all Canadians (Universal Basic Income)

2) FIRING FREEZE: Giving employers more than 75% in a wage subsidy to keep people employed",[],1242106736263278593,1242106736263278593,en,,,,2027.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 253340075, 'id_str': '253340075'}",[],,2020-03-23 15:11:37+00:00,2020-03-23,2020-03-23,theJagmeetSingh
Sun Mar 22 19:55:52 +0000 2020,2417,"This is what we need to do right now, people need help and can't afford to wait https://t.co/W1ZxPv8y9h",[],1241815879517700103,1241815879517700103,en,"{'created_at': 'Sun Mar 22 15:20:59 +0000 2020', 'favorite_count': 76105, 'full_text': 'Two major economic actions we should take to stabilize working families:\n\n1. Get checks into everyone’s hands NOW. We can tax it back next year from the privileged who don’t need it.\n\n2. Stop the money OUT. Suspend all major bill payments including mortgages, rent, loans, etc. https://t.co/lmSfcS72N9', 'hashtags': [], 'id': 1241746704883486720, 'id_str': '1241746704883486720', 'lang': 'en', 'quoted_status_id': 1241738447909502976, 'quoted_status_id_str': '1241738447909502976', 'retweet_count': 18789, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'urls': [{'expanded_url': 'https://twitter.com/CNNPolitics/status/1241738447909502976', 'url': 'https://t.co/lmSfcS72N9'}], 'user': {'id': 138203134, 'id_str': '138203134'}, 'user_mentions': []}",1.2417467048834867e+18,1241746704883486720,535.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://twitter.com/aoc/status/1241746704883486720', 'url': 'https://t.co/W1ZxPv8y9h'}]","{'id': 253340075, 'id_str': '253340075'}",[],,2020-03-22 19:55:52+00:00,2020-03-22,2020-03-16,theJagmeetSingh
Fri Mar 20 14:44:31 +0000 2020,2873,"Everyone should get paid sick leave.

Everyone who loses a job should get employment insurance,

Not just now, but always

https://t.co/OqfuGCw08d",[],1241012750983331847,1241012750983331847,en,,,,622.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://www.thestar.com/opinion/editorials/2020/03/19/coronavirus-shows-its-time-to-mend-the-safety-net.html', 'url': 'https://t.co/OqfuGCw08d'}]","{'id': 253340075, 'id_str': '253340075'}",[],,2020-03-20 14:44:31+00:00,2020-03-20,2020-03-16,theJagmeetSingh
Thu Mar 26 13:04:19 +0000 2020,1399,"Even though Canada has no surplus to spare, the Liberals sent 16 tonnes of masks and protective gear to China in February, as it was already clear we would need them here.

THEY CARE MORE ABOUT THEIR COMMUNIST CHINESE FRIENDS THAN ABOUT CANADIANS.
https://t.co/vr1fcSqz8U",[],1243161864084893698,1243161864084893698,en,,,,659.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://www.theglobeandmail.com/politics/article-ottawa-faces-criticism-for-sending-16-tonnes-of-personal-protective/', 'url': 'https://t.co/vr1fcSqz8U'}]","{'id': 2791988124, 'id_str': '2791988124'}",[],,2020-03-26 13:04:19+00:00,2020-03-26,2020-03-23,MaximeBernier
Wed Mar 25 23:46:46 +0000 2020,1334,"Lots of trolls with a totalitarian mindset telling me to shut up. 

You even find pollsters and former CBC talking heads among them. I’m so intimidated! https://t.co/dAHLL0dEvK",[],1242961151169888262,1242961151169888262,en,,1.2429593357241426e+18,1242959335724142594,387.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://twitter.com/bruceanderson/status/1242959335724142594', 'url': 'https://t.co/dAHLL0dEvK'}]","{'id': 2791988124, 'id_str': '2791988124'}",[],,2020-03-25 23:46:46+00:00,2020-03-25,2020-03-23,MaximeBernier
Wed Mar 25 23:24:05 +0000 2020,869,"When central banks buy a security, they pay it with money they create out of thin air.

There is more money in circulation, BUT NOT MORE GOODS AND SERVICES.

That’s how they debase the currency, lower its purchasing power, and make you poorer.
https://t.co/JXEzHSvrS2",[],1242955445028950020,1242955445028950020,en,,,,412.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://www.bloomberg.com/news/articles/2020-03-23/bank-of-canada-gets-authority-to-buy-corporate-municipal-debt', 'url': 'https://t.co/JXEzHSvrS2'}]","{'id': 2791988124, 'id_str': '2791988124'}",[],,2020-03-25 23:24:05+00:00,2020-03-25,2020-03-23,MaximeBernier
Wed Mar 25 22:59:59 +0000 2020,1633,"You’re joking @cafreeland. Now is not the time. Two months ago was the time. 

Oh, that’s right, it would have mostly affected Chinese people and Canadians of Chinese background back then, so that was racist. Better wait until everyone is at risk, no discrimination. https://t.co/oXYHmFKSGK",[],1242949379163664393,1242949379163664393,en,"{'created_at': 'Wed Mar 25 16:45:35 +0000 2020', 'favorite_count': 181, 'full_text': '""We have decided that now is the time to make that measure mandatory,"" Deputy PM Chrystia Freeland says as she confirms use of Quarantine Act to impose ""mandatory 14-day period of isolation"" on all people entering Canada as of midnight tonight #cdnpoli #COVID19 [corrected quote] https://t.co/SR0LpPjNhT', 'hashtags': [{'text': 'cdnpoli'}, {'text': 'COVID19'}], 'id': 1242855158062747648, 'id_str': '1242855158062747648', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/SR0LpPjNhT', 'expanded_url': 'https://twitter.com/CPAC_TV/status/1242855158062747648/video/1', 'id': 1242851698365906944, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1242851698365906944/img/5kq8o5pcT51OMtyX.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1242851698365906944/img/5kq8o5pcT51OMtyX.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/SR0LpPjNhT', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 82860, 'variants': [{'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1242851698365906944/vid/480x270/PYOor9rii-Pcaa2u.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1242851698365906944/vid/640x360/gT_2PHw3CDp4L76w.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1242851698365906944/pl/QxrlpPIZ8YjdEM7Y.m3u8?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1242851698365906944/vid/1280x720/xRr-yM1xwdhEfqhK.mp4?tag=13'}]}}], 'retweet_count': 91, 'source': '<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>', 'urls': [], 'user': {'id': 56381997, 'id_str': '56381997'}, 'user_mentions': []}",1.2428551580627476e+18,1242855158062747648,659.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://twitter.com/cpac_tv/status/1242855158062747648', 'url': 'https://t.co/oXYHmFKSGK'}]","{'id': 2791988124, 'id_str': '2791988124'}","[{'id': 203132018, 'id_str': '203132018', 'name': 'Chrystia Freeland', 'screen_name': 'cafreeland'}]",,2020-03-25 22:59:59+00:00,2020-03-25,2020-03-23,MaximeBernier
Wed Mar 25 15:31:05 +0000 2020,2443,"Liberals are saying Canadians must unite to fight the crisis.

But with his attempt at grabbing dictatorial powers and bypassing Parliament for almost two years, Trudeau has created distrust at the worst possible moment and proved once again that he cannot be trusted.",[],1242836409951625216,1242836409951625216,en,,,,898.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 2791988124, 'id_str': '2791988124'}",[],,2020-03-25 15:31:05+00:00,2020-03-25,2020-03-23,MaximeBernier
Wed Mar 25 15:11:18 +0000 2020,1230,"Hopefully, yes.

With or without a depression, mass immigration makes no sense. 
https://t.co/TJ6TM4iywS",[],1242831431358910464,1242831431358910464,en,,,,423.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://www.theglobeandmail.com/politics/article-has-the-era-of-open-canada-reached-its-end/', 'url': 'https://t.co/TJ6TM4iywS'}]","{'id': 2791988124, 'id_str': '2791988124'}",[],,2020-03-25 15:11:18+00:00,2020-03-25,2020-03-23,MaximeBernier
Tue Mar 24 17:51:41 +0000 2020,2715,"Fewer people.
Industries closing down.
Simpler lives.
Less travel.
Way fewer emissions.
Governments taking over everything.

Sounds like what leftist crazies and green alarmists have been advocating for years.

How do you like it?",[],1242509403149959169,1242509403149959169,en,,,,1045.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 2791988124, 'id_str': '2791988124'}",[],,2020-03-24 17:51:41+00:00,2020-03-24,2020-03-23,MaximeBernier
Tue Mar 24 17:32:37 +0000 2020,570,"We had many reasons to keep our distances from China’s totalitarian regime until 3 months ago.

Another one is the fact that for critical weeks they lied and denied, rather than undertake serious containment efforts, as the virus spread around the world.
https://t.co/7vBdlDHNJs",[],1242504606334230531,1242504606334230531,en,,,,254.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://nationalpost.com/opinion/kevin-libin-beijings-communist-regime-is-the-biggest-china-virus-threatening-our-survival', 'url': 'https://t.co/7vBdlDHNJs'}]","{'id': 2791988124, 'id_str': '2791988124'}",[],,2020-03-24 17:32:37+00:00,2020-03-24,2020-03-23,MaximeBernier
Tue Mar 24 14:12:45 +0000 2020,2531,"Many naive people are saying we must support the government and stop criticizing it during a crisis because “we’re all in this together.”

Wrong. We must stay alert.

Trudeau is trying to get dictatorial powers.

WE CANNOT TRUST THIS GOVERNMENT. https://t.co/EHjiTFyWHA",[],1242454309364785153,1242454309364785153,en,"{'created_at': 'Tue Mar 24 11:36:14 +0000 2020', 'favorite_count': 103, 'full_text': 'Canada Liberal Govt back off attempt through coronavirus-linked stimulus package to give cabinet sweeping tax and spending powers until 2022\nhttps://t.co/Xrz5sdJFV5', 'hashtags': [], 'id': 1242414921893249024, 'id_str': '1242414921893249024', 'lang': 'en', 'retweet_count': 57, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'urls': [{'expanded_url': 'https://www.cbc.ca/news/politics/house-commons-covid-emergency-bill-1.5507499', 'url': 'https://t.co/Xrz5sdJFV5'}], 'user': {'id': 20611338, 'id_str': '20611338'}, 'user_mentions': []}",1.242414921893249e+18,1242414921893249024,1098.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://twitter.com/paulvieira/status/1242414921893249024', 'url': 'https://t.co/EHjiTFyWHA'}]","{'id': 2791988124, 'id_str': '2791988124'}",[],,2020-03-24 14:12:45+00:00,2020-03-24,2020-03-23,MaximeBernier
Tue Mar 24 00:14:38 +0000 2020,702,"Central banks are supposed to be “lenders of last resort” tasked with maintaining the stability of the financial system.

After creating mountains of debts with phony $, they must now lend to everyone and buy everything to prevent that fraudulent financial system from crashing.",[],1242243387807404032,1242243387807404032,en,,,,285.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 2791988124, 'id_str': '2791988124'}",[],,2020-03-24 00:14:38+00:00,2020-03-24,2020-03-23,MaximeBernier
Mon Mar 23 23:00:00 +0000 2020,1250,"“There is a level of admiration I actually have for China because their basic dictatorship is allowing them to actually turn their economy around on a dime.”

-Justin Trudeau, 2013 https://t.co/GB91nzpijJ",[],1242224609518333954,1242224609518333954,en,"{'created_at': 'Mon Mar 23 21:33:06 +0000 2020', 'favorite_count': 1246, 'full_text': '#BREAKING Global News has learned that tomorrow the Government will introduce legislation that gives sweeping powers to Finance Minister Bill Morneau, including the power to unilaterally raise, lower, change taxes without Parliamentary approval #cdnpoli #CoronaVirus #COVID19', 'hashtags': [{'text': 'BREAKING'}, {'text': 'cdnpoli'}, {'text': 'CoronaVirus'}, {'text': 'COVID19'}], 'id': 1242202738701873152, 'id_str': '1242202738701873152', 'lang': 'en', 'retweet_count': 1120, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'urls': [], 'user': {'id': 41479334, 'id_str': '41479334'}, 'user_mentions': []}",1.2422027387018732e+18,1242202738701873152,735.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://twitter.com/MercedesGlobal/status/1242202738701873152', 'url': 'https://t.co/GB91nzpijJ'}]","{'id': 2791988124, 'id_str': '2791988124'}",[],,2020-03-23 23:00:00+00:00,2020-03-23,2020-03-23,MaximeBernier
Mon Mar 23 21:11:54 +0000 2020,2450,"The Left has been telling us for years that we must abandon our cars, be packed like sardines in mass transit, and live crammed together in denser cities that get bigger and more expensive all the time thanks to immigration.

How does that work out during a crisis?",[],1242197404830568448,1242197404830568448,en,,,,875.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 2791988124, 'id_str': '2791988124'}",[],,2020-03-23 21:11:54+00:00,2020-03-23,2020-03-23,MaximeBernier
Mon Mar 23 18:22:56 +0000 2020,1044,"What a stupid statement from LibCon @RonaAmbrose.

She’s begging a Liberal government that has been too negligent and politically correct to use the powers it has to protect us when it could have done so, to now give itself dictatorial powers that we know it will misuse. https://t.co/NRnPpSkJSI",[],1242154883194765313,1242154883194765313,en,,1.2417659392442286e+18,1241765939244228608,428.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://twitter.com/ronaambrose/status/1241765939244228608', 'url': 'https://t.co/NRnPpSkJSI'}]","{'id': 2791988124, 'id_str': '2791988124'}","[{'id': 277155475, 'id_str': '277155475', 'name': 'Rona Ambrose', 'screen_name': 'RonaAmbrose'}]",,2020-03-23 18:22:56+00:00,2020-03-23,2020-03-23,MaximeBernier
Mon Mar 23 17:44:45 +0000 2020,947,"The Fed announced it will print as many $ as needed to keep the economy afloat, with no set limit.

The ultimate cheap money experiment is about to take place.

It has always failed throughout history and will fail again. Real money - gold - will return.
https://t.co/1GmbMX4C3X",[],1242145270407798784,1242145270407798784,en,,,,419.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://www.marketwatch.com/story/fed-announces-unlimited-qe-and-sets-up-several-new-lending-programs-2020-03-23', 'url': 'https://t.co/1GmbMX4C3X'}]","{'id': 2791988124, 'id_str': '2791988124'}",[],,2020-03-23 17:44:45+00:00,2020-03-23,2020-03-23,MaximeBernier
Sun Mar 22 00:07:15 +0000 2020,885,"Here was my warning TEN YEARS AGO: 

“Have we created more bubbles in new sectors that will bring another global recession down the road when they burst? If this happens, what kind of stimulus policies will we be able to adopt if we are drowning in debt?”
https://t.co/xNEUUgbaV9",[],1241516754515492876,1241516754515492876,en,,,,413.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://nationalpost.com/full-comment/maxime-bernier-how-the-central-bank-eats-your-money', 'url': 'https://t.co/xNEUUgbaV9'}]","{'id': 2791988124, 'id_str': '2791988124'}",[],,2020-03-22 00:07:15+00:00,2020-03-22,2020-03-16,MaximeBernier
